"","ANAR","BRHO","CESO","LOMU","TACA","THIR","feasibility","niche_diff","fitness_diff","draw"
"250",1,1,1,0,0,1,0,-1.35774698924668,42.458566959586,2336
"251",1,1,1,0,0,1,0,-2.04840266711415,47.327516656838,267
"252",1,1,1,0,0,1,0,-1.38858892611352,44.3798248610349,1359
"253",1,1,1,0,0,1,0,-1.68792652455302,53.7858167401745,1441
"254",1,1,1,0,0,1,0,-1.00671267899534,40.2152700399814,1962
"255",1,1,1,0,0,1,0,-1.51883746558276,48.8836275015184,3717
"256",1,1,1,0,0,1,0,-1.3844485560073,41.6007413699751,347
"257",1,1,1,0,0,1,0,-0.727985777164707,34.2749567057749,2090
"258",1,1,1,0,0,1,0,-1.56511656079832,52.7907047489624,3406
"259",1,1,1,0,0,1,0,-3.02265629139787,39.2806623882239,2061
"260",1,1,1,0,0,1,0,-2.23427672755055,44.1117441923835,3699
"261",1,1,1,0,0,1,0,-1.67736112202151,42.7858806750097,1385
"262",1,1,1,0,0,1,0,-2.42368329868951,29.0729591265782,729
"263",1,1,1,0,0,1,1,-0.669874886836771,31.6473932733982,712
"264",1,1,1,0,0,1,0,-0.80437757358173,62.5556174771208,656
