"","X1","X2","X3","X4","X5","X6"
"6017","CESO","MICA","ACAM","BRNI","LOMU","PLNO"
"6018","CESO","MICA","ACAM","BRNI","LOMU","TWIL"
"6019","CESO","MICA","ACAM","BRNI","MAEL","PLNO"
"6020","CESO","MICA","ACAM","BRNI","MAEL","TWIL"
"6021","CESO","MICA","ACAM","BRNI","PLNO","TWIL"
"6022","CESO","MICA","ACAM","LOMU","MAEL","PLNO"
"6023","CESO","MICA","ACAM","LOMU","MAEL","TWIL"
"6024","CESO","MICA","ACAM","LOMU","PLNO","TWIL"
"6025","CESO","MICA","ACAM","MAEL","PLNO","TWIL"
"6026","CESO","MICA","AMME","BRNI","LOMU","MAEL"
"6027","CESO","MICA","AMME","BRNI","LOMU","PLNO"
"6028","CESO","MICA","AMME","BRNI","LOMU","TWIL"
"6029","CESO","MICA","AMME","BRNI","MAEL","PLNO"
"6030","CESO","MICA","AMME","BRNI","MAEL","TWIL"
"6031","CESO","MICA","AMME","BRNI","PLNO","TWIL"
"6032","CESO","MICA","AMME","LOMU","MAEL","PLNO"
"6033","CESO","MICA","AMME","LOMU","MAEL","TWIL"
"6034","CESO","MICA","AMME","LOMU","PLNO","TWIL"
"6035","CESO","MICA","AMME","MAEL","PLNO","TWIL"
"6036","CESO","MICA","BRNI","LOMU","MAEL","PLNO"
"6037","CESO","MICA","BRNI","LOMU","MAEL","TWIL"
"6038","CESO","MICA","BRNI","LOMU","PLNO","TWIL"
"6039","CESO","MICA","BRNI","MAEL","PLNO","TWIL"
"6040","CESO","MICA","LOMU","MAEL","PLNO","TWIL"
"6041","CESO","PLER","TACA","THIR","ACAM","AMME"
"6042","CESO","PLER","TACA","THIR","ACAM","BRNI"
"6043","CESO","PLER","TACA","THIR","ACAM","LOMU"
"6044","CESO","PLER","TACA","THIR","ACAM","MAEL"
"6045","CESO","PLER","TACA","THIR","ACAM","PLNO"
"6046","CESO","PLER","TACA","THIR","ACAM","TWIL"
"6047","CESO","PLER","TACA","THIR","AMME","BRNI"
"6048","CESO","PLER","TACA","THIR","AMME","LOMU"
"6049","CESO","PLER","TACA","THIR","AMME","MAEL"
"6050","CESO","PLER","TACA","THIR","AMME","PLNO"
"6051","CESO","PLER","TACA","THIR","AMME","TWIL"
"6052","CESO","PLER","TACA","THIR","BRNI","LOMU"
"6053","CESO","PLER","TACA","THIR","BRNI","MAEL"
"6054","CESO","PLER","TACA","THIR","BRNI","PLNO"
"6055","CESO","PLER","TACA","THIR","BRNI","TWIL"
"6056","CESO","PLER","TACA","THIR","LOMU","MAEL"
"6057","CESO","PLER","TACA","THIR","LOMU","PLNO"
"6058","CESO","PLER","TACA","THIR","LOMU","TWIL"
"6059","CESO","PLER","TACA","THIR","MAEL","PLNO"
"6060","CESO","PLER","TACA","THIR","MAEL","TWIL"
"6061","CESO","PLER","TACA","THIR","PLNO","TWIL"
"6062","CESO","PLER","TACA","ACAM","AMME","BRNI"
"6063","CESO","PLER","TACA","ACAM","AMME","LOMU"
"6064","CESO","PLER","TACA","ACAM","AMME","MAEL"
"6065","CESO","PLER","TACA","ACAM","AMME","PLNO"
"6066","CESO","PLER","TACA","ACAM","AMME","TWIL"
"6067","CESO","PLER","TACA","ACAM","BRNI","LOMU"
"6068","CESO","PLER","TACA","ACAM","BRNI","MAEL"
"6069","CESO","PLER","TACA","ACAM","BRNI","PLNO"
"6070","CESO","PLER","TACA","ACAM","BRNI","TWIL"
"6071","CESO","PLER","TACA","ACAM","LOMU","MAEL"
"6072","CESO","PLER","TACA","ACAM","LOMU","PLNO"
"6073","CESO","PLER","TACA","ACAM","LOMU","TWIL"
"6074","CESO","PLER","TACA","ACAM","MAEL","PLNO"
"6075","CESO","PLER","TACA","ACAM","MAEL","TWIL"
"6076","CESO","PLER","TACA","ACAM","PLNO","TWIL"
"6077","CESO","PLER","TACA","AMME","BRNI","LOMU"
"6078","CESO","PLER","TACA","AMME","BRNI","MAEL"
"6079","CESO","PLER","TACA","AMME","BRNI","PLNO"
"6080","CESO","PLER","TACA","AMME","BRNI","TWIL"
"6081","CESO","PLER","TACA","AMME","LOMU","MAEL"
"6082","CESO","PLER","TACA","AMME","LOMU","PLNO"
"6083","CESO","PLER","TACA","AMME","LOMU","TWIL"
"6084","CESO","PLER","TACA","AMME","MAEL","PLNO"
"6085","CESO","PLER","TACA","AMME","MAEL","TWIL"
"6086","CESO","PLER","TACA","AMME","PLNO","TWIL"
"6087","CESO","PLER","TACA","BRNI","LOMU","MAEL"
"6088","CESO","PLER","TACA","BRNI","LOMU","PLNO"
"6089","CESO","PLER","TACA","BRNI","LOMU","TWIL"
"6090","CESO","PLER","TACA","BRNI","MAEL","PLNO"
"6091","CESO","PLER","TACA","BRNI","MAEL","TWIL"
"6092","CESO","PLER","TACA","BRNI","PLNO","TWIL"
"6093","CESO","PLER","TACA","LOMU","MAEL","PLNO"
"6094","CESO","PLER","TACA","LOMU","MAEL","TWIL"
"6095","CESO","PLER","TACA","LOMU","PLNO","TWIL"
"6096","CESO","PLER","TACA","MAEL","PLNO","TWIL"
"6097","CESO","PLER","THIR","ACAM","AMME","BRNI"
"6098","CESO","PLER","THIR","ACAM","AMME","LOMU"
"6099","CESO","PLER","THIR","ACAM","AMME","MAEL"
"6100","CESO","PLER","THIR","ACAM","AMME","PLNO"
"6101","CESO","PLER","THIR","ACAM","AMME","TWIL"
"6102","CESO","PLER","THIR","ACAM","BRNI","LOMU"
"6103","CESO","PLER","THIR","ACAM","BRNI","MAEL"
"6104","CESO","PLER","THIR","ACAM","BRNI","PLNO"
"6105","CESO","PLER","THIR","ACAM","BRNI","TWIL"
"6106","CESO","PLER","THIR","ACAM","LOMU","MAEL"
"6107","CESO","PLER","THIR","ACAM","LOMU","PLNO"
"6108","CESO","PLER","THIR","ACAM","LOMU","TWIL"
"6109","CESO","PLER","THIR","ACAM","MAEL","PLNO"
"6110","CESO","PLER","THIR","ACAM","MAEL","TWIL"
"6111","CESO","PLER","THIR","ACAM","PLNO","TWIL"
"6112","CESO","PLER","THIR","AMME","BRNI","LOMU"
"6113","CESO","PLER","THIR","AMME","BRNI","MAEL"
"6114","CESO","PLER","THIR","AMME","BRNI","PLNO"
"6115","CESO","PLER","THIR","AMME","BRNI","TWIL"
"6116","CESO","PLER","THIR","AMME","LOMU","MAEL"
"6117","CESO","PLER","THIR","AMME","LOMU","PLNO"
"6118","CESO","PLER","THIR","AMME","LOMU","TWIL"
"6119","CESO","PLER","THIR","AMME","MAEL","PLNO"
"6120","CESO","PLER","THIR","AMME","MAEL","TWIL"
"6121","CESO","PLER","THIR","AMME","PLNO","TWIL"
"6122","CESO","PLER","THIR","BRNI","LOMU","MAEL"
"6123","CESO","PLER","THIR","BRNI","LOMU","PLNO"
"6124","CESO","PLER","THIR","BRNI","LOMU","TWIL"
"6125","CESO","PLER","THIR","BRNI","MAEL","PLNO"
"6126","CESO","PLER","THIR","BRNI","MAEL","TWIL"
"6127","CESO","PLER","THIR","BRNI","PLNO","TWIL"
"6128","CESO","PLER","THIR","LOMU","MAEL","PLNO"
"6129","CESO","PLER","THIR","LOMU","MAEL","TWIL"
"6130","CESO","PLER","THIR","LOMU","PLNO","TWIL"
"6131","CESO","PLER","THIR","MAEL","PLNO","TWIL"
"6132","CESO","PLER","ACAM","AMME","BRNI","LOMU"
"6133","CESO","PLER","ACAM","AMME","BRNI","MAEL"
"6134","CESO","PLER","ACAM","AMME","BRNI","PLNO"
"6135","CESO","PLER","ACAM","AMME","BRNI","TWIL"
"6136","CESO","PLER","ACAM","AMME","LOMU","MAEL"
"6137","CESO","PLER","ACAM","AMME","LOMU","PLNO"
"6138","CESO","PLER","ACAM","AMME","LOMU","TWIL"
"6139","CESO","PLER","ACAM","AMME","MAEL","PLNO"
"6140","CESO","PLER","ACAM","AMME","MAEL","TWIL"
"6141","CESO","PLER","ACAM","AMME","PLNO","TWIL"
"6142","CESO","PLER","ACAM","BRNI","LOMU","MAEL"
"6143","CESO","PLER","ACAM","BRNI","LOMU","PLNO"
"6144","CESO","PLER","ACAM","BRNI","LOMU","TWIL"
"6145","CESO","PLER","ACAM","BRNI","MAEL","PLNO"
"6146","CESO","PLER","ACAM","BRNI","MAEL","TWIL"
"6147","CESO","PLER","ACAM","BRNI","PLNO","TWIL"
"6148","CESO","PLER","ACAM","LOMU","MAEL","PLNO"
"6149","CESO","PLER","ACAM","LOMU","MAEL","TWIL"
"6150","CESO","PLER","ACAM","LOMU","PLNO","TWIL"
"6151","CESO","PLER","ACAM","MAEL","PLNO","TWIL"
"6152","CESO","PLER","AMME","BRNI","LOMU","MAEL"
"6153","CESO","PLER","AMME","BRNI","LOMU","PLNO"
"6154","CESO","PLER","AMME","BRNI","LOMU","TWIL"
"6155","CESO","PLER","AMME","BRNI","MAEL","PLNO"
"6156","CESO","PLER","AMME","BRNI","MAEL","TWIL"
"6157","CESO","PLER","AMME","BRNI","PLNO","TWIL"
"6158","CESO","PLER","AMME","LOMU","MAEL","PLNO"
"6159","CESO","PLER","AMME","LOMU","MAEL","TWIL"
"6160","CESO","PLER","AMME","LOMU","PLNO","TWIL"
"6161","CESO","PLER","AMME","MAEL","PLNO","TWIL"
"6162","CESO","PLER","BRNI","LOMU","MAEL","PLNO"
"6163","CESO","PLER","BRNI","LOMU","MAEL","TWIL"
"6164","CESO","PLER","BRNI","LOMU","PLNO","TWIL"
"6165","CESO","PLER","BRNI","MAEL","PLNO","TWIL"
"6166","CESO","PLER","LOMU","MAEL","PLNO","TWIL"
"6167","CESO","TACA","THIR","ACAM","AMME","BRNI"
"6168","CESO","TACA","THIR","ACAM","AMME","LOMU"
"6169","CESO","TACA","THIR","ACAM","AMME","MAEL"
"6170","CESO","TACA","THIR","ACAM","AMME","PLNO"
"6171","CESO","TACA","THIR","ACAM","AMME","TWIL"
"6172","CESO","TACA","THIR","ACAM","BRNI","LOMU"
"6173","CESO","TACA","THIR","ACAM","BRNI","MAEL"
"6174","CESO","TACA","THIR","ACAM","BRNI","PLNO"
"6175","CESO","TACA","THIR","ACAM","BRNI","TWIL"
"6176","CESO","TACA","THIR","ACAM","LOMU","MAEL"
"6177","CESO","TACA","THIR","ACAM","LOMU","PLNO"
"6178","CESO","TACA","THIR","ACAM","LOMU","TWIL"
"6179","CESO","TACA","THIR","ACAM","MAEL","PLNO"
"6180","CESO","TACA","THIR","ACAM","MAEL","TWIL"
"6181","CESO","TACA","THIR","ACAM","PLNO","TWIL"
"6182","CESO","TACA","THIR","AMME","BRNI","LOMU"
"6183","CESO","TACA","THIR","AMME","BRNI","MAEL"
"6184","CESO","TACA","THIR","AMME","BRNI","PLNO"
"6185","CESO","TACA","THIR","AMME","BRNI","TWIL"
"6186","CESO","TACA","THIR","AMME","LOMU","MAEL"
"6187","CESO","TACA","THIR","AMME","LOMU","PLNO"
"6188","CESO","TACA","THIR","AMME","LOMU","TWIL"
"6189","CESO","TACA","THIR","AMME","MAEL","PLNO"
"6190","CESO","TACA","THIR","AMME","MAEL","TWIL"
"6191","CESO","TACA","THIR","AMME","PLNO","TWIL"
"6192","CESO","TACA","THIR","BRNI","LOMU","MAEL"
"6193","CESO","TACA","THIR","BRNI","LOMU","PLNO"
"6194","CESO","TACA","THIR","BRNI","LOMU","TWIL"
"6195","CESO","TACA","THIR","BRNI","MAEL","PLNO"
"6196","CESO","TACA","THIR","BRNI","MAEL","TWIL"
"6197","CESO","TACA","THIR","BRNI","PLNO","TWIL"
"6198","CESO","TACA","THIR","LOMU","MAEL","PLNO"
"6199","CESO","TACA","THIR","LOMU","MAEL","TWIL"
"6200","CESO","TACA","THIR","LOMU","PLNO","TWIL"
"6201","CESO","TACA","THIR","MAEL","PLNO","TWIL"
"6202","CESO","TACA","ACAM","AMME","BRNI","LOMU"
"6203","CESO","TACA","ACAM","AMME","BRNI","MAEL"
"6204","CESO","TACA","ACAM","AMME","BRNI","PLNO"
"6205","CESO","TACA","ACAM","AMME","BRNI","TWIL"
"6206","CESO","TACA","ACAM","AMME","LOMU","MAEL"
"6207","CESO","TACA","ACAM","AMME","LOMU","PLNO"
"6208","CESO","TACA","ACAM","AMME","LOMU","TWIL"
"6209","CESO","TACA","ACAM","AMME","MAEL","PLNO"
"6210","CESO","TACA","ACAM","AMME","MAEL","TWIL"
"6211","CESO","TACA","ACAM","AMME","PLNO","TWIL"
"6212","CESO","TACA","ACAM","BRNI","LOMU","MAEL"
"6213","CESO","TACA","ACAM","BRNI","LOMU","PLNO"
"6214","CESO","TACA","ACAM","BRNI","LOMU","TWIL"
"6215","CESO","TACA","ACAM","BRNI","MAEL","PLNO"
"6216","CESO","TACA","ACAM","BRNI","MAEL","TWIL"
"6217","CESO","TACA","ACAM","BRNI","PLNO","TWIL"
"6218","CESO","TACA","ACAM","LOMU","MAEL","PLNO"
"6219","CESO","TACA","ACAM","LOMU","MAEL","TWIL"
"6220","CESO","TACA","ACAM","LOMU","PLNO","TWIL"
"6221","CESO","TACA","ACAM","MAEL","PLNO","TWIL"
"6222","CESO","TACA","AMME","BRNI","LOMU","MAEL"
"6223","CESO","TACA","AMME","BRNI","LOMU","PLNO"
"6224","CESO","TACA","AMME","BRNI","LOMU","TWIL"
"6225","CESO","TACA","AMME","BRNI","MAEL","PLNO"
"6226","CESO","TACA","AMME","BRNI","MAEL","TWIL"
"6227","CESO","TACA","AMME","BRNI","PLNO","TWIL"
"6228","CESO","TACA","AMME","LOMU","MAEL","PLNO"
"6229","CESO","TACA","AMME","LOMU","MAEL","TWIL"
"6230","CESO","TACA","AMME","LOMU","PLNO","TWIL"
"6231","CESO","TACA","AMME","MAEL","PLNO","TWIL"
"6232","CESO","TACA","BRNI","LOMU","MAEL","PLNO"
"6233","CESO","TACA","BRNI","LOMU","MAEL","TWIL"
"6234","CESO","TACA","BRNI","LOMU","PLNO","TWIL"
"6235","CESO","TACA","BRNI","MAEL","PLNO","TWIL"
"6236","CESO","TACA","LOMU","MAEL","PLNO","TWIL"
"6237","CESO","THIR","ACAM","AMME","BRNI","LOMU"
"6238","CESO","THIR","ACAM","AMME","BRNI","MAEL"
"6239","CESO","THIR","ACAM","AMME","BRNI","PLNO"
"6240","CESO","THIR","ACAM","AMME","BRNI","TWIL"
"6241","CESO","THIR","ACAM","AMME","LOMU","MAEL"
"6242","CESO","THIR","ACAM","AMME","LOMU","PLNO"
"6243","CESO","THIR","ACAM","AMME","LOMU","TWIL"
"6244","CESO","THIR","ACAM","AMME","MAEL","PLNO"
"6245","CESO","THIR","ACAM","AMME","MAEL","TWIL"
"6246","CESO","THIR","ACAM","AMME","PLNO","TWIL"
"6247","CESO","THIR","ACAM","BRNI","LOMU","MAEL"
"6248","CESO","THIR","ACAM","BRNI","LOMU","PLNO"
"6249","CESO","THIR","ACAM","BRNI","LOMU","TWIL"
"6250","CESO","THIR","ACAM","BRNI","MAEL","PLNO"
"6251","CESO","THIR","ACAM","BRNI","MAEL","TWIL"
"6252","CESO","THIR","ACAM","BRNI","PLNO","TWIL"
"6253","CESO","THIR","ACAM","LOMU","MAEL","PLNO"
"6254","CESO","THIR","ACAM","LOMU","MAEL","TWIL"
"6255","CESO","THIR","ACAM","LOMU","PLNO","TWIL"
"6256","CESO","THIR","ACAM","MAEL","PLNO","TWIL"
"6257","CESO","THIR","AMME","BRNI","LOMU","MAEL"
"6258","CESO","THIR","AMME","BRNI","LOMU","PLNO"
"6259","CESO","THIR","AMME","BRNI","LOMU","TWIL"
"6260","CESO","THIR","AMME","BRNI","MAEL","PLNO"
"6261","CESO","THIR","AMME","BRNI","MAEL","TWIL"
"6262","CESO","THIR","AMME","BRNI","PLNO","TWIL"
"6263","CESO","THIR","AMME","LOMU","MAEL","PLNO"
"6264","CESO","THIR","AMME","LOMU","MAEL","TWIL"
"6265","CESO","THIR","AMME","LOMU","PLNO","TWIL"
"6266","CESO","THIR","AMME","MAEL","PLNO","TWIL"
"6267","CESO","THIR","BRNI","LOMU","MAEL","PLNO"
"6268","CESO","THIR","BRNI","LOMU","MAEL","TWIL"
"6269","CESO","THIR","BRNI","LOMU","PLNO","TWIL"
"6270","CESO","THIR","BRNI","MAEL","PLNO","TWIL"
"6271","CESO","THIR","LOMU","MAEL","PLNO","TWIL"
"6272","CESO","ACAM","AMME","BRNI","LOMU","MAEL"
"6273","CESO","ACAM","AMME","BRNI","LOMU","PLNO"
"6274","CESO","ACAM","AMME","BRNI","LOMU","TWIL"
"6275","CESO","ACAM","AMME","BRNI","MAEL","PLNO"
"6276","CESO","ACAM","AMME","BRNI","MAEL","TWIL"
"6277","CESO","ACAM","AMME","BRNI","PLNO","TWIL"
"6278","CESO","ACAM","AMME","LOMU","MAEL","PLNO"
"6279","CESO","ACAM","AMME","LOMU","MAEL","TWIL"
"6280","CESO","ACAM","AMME","LOMU","PLNO","TWIL"
"6281","CESO","ACAM","AMME","MAEL","PLNO","TWIL"
"6282","CESO","ACAM","BRNI","LOMU","MAEL","PLNO"
"6283","CESO","ACAM","BRNI","LOMU","MAEL","TWIL"
"6284","CESO","ACAM","BRNI","LOMU","PLNO","TWIL"
"6285","CESO","ACAM","BRNI","MAEL","PLNO","TWIL"
"6286","CESO","ACAM","LOMU","MAEL","PLNO","TWIL"
"6287","CESO","AMME","BRNI","LOMU","MAEL","PLNO"
"6288","CESO","AMME","BRNI","LOMU","MAEL","TWIL"
"6289","CESO","AMME","BRNI","LOMU","PLNO","TWIL"
"6290","CESO","AMME","BRNI","MAEL","PLNO","TWIL"
"6291","CESO","AMME","LOMU","MAEL","PLNO","TWIL"
"6292","CESO","BRNI","LOMU","MAEL","PLNO","TWIL"
"6293","GITR","LENI","MICA","PLER","TACA","THIR"
"6294","GITR","LENI","MICA","PLER","TACA","ACAM"
"6295","GITR","LENI","MICA","PLER","TACA","AMME"
"6296","GITR","LENI","MICA","PLER","TACA","BRNI"
"6297","GITR","LENI","MICA","PLER","TACA","LOMU"
"6298","GITR","LENI","MICA","PLER","TACA","MAEL"
"6299","GITR","LENI","MICA","PLER","TACA","PLNO"
"6300","GITR","LENI","MICA","PLER","TACA","TWIL"
"6301","GITR","LENI","MICA","PLER","THIR","ACAM"
"6302","GITR","LENI","MICA","PLER","THIR","AMME"
"6303","GITR","LENI","MICA","PLER","THIR","BRNI"
"6304","GITR","LENI","MICA","PLER","THIR","LOMU"
"6305","GITR","LENI","MICA","PLER","THIR","MAEL"
"6306","GITR","LENI","MICA","PLER","THIR","PLNO"
"6307","GITR","LENI","MICA","PLER","THIR","TWIL"
"6308","GITR","LENI","MICA","PLER","ACAM","AMME"
"6309","GITR","LENI","MICA","PLER","ACAM","BRNI"
"6310","GITR","LENI","MICA","PLER","ACAM","LOMU"
"6311","GITR","LENI","MICA","PLER","ACAM","MAEL"
"6312","GITR","LENI","MICA","PLER","ACAM","PLNO"
"6313","GITR","LENI","MICA","PLER","ACAM","TWIL"
"6314","GITR","LENI","MICA","PLER","AMME","BRNI"
"6315","GITR","LENI","MICA","PLER","AMME","LOMU"
"6316","GITR","LENI","MICA","PLER","AMME","MAEL"
"6317","GITR","LENI","MICA","PLER","AMME","PLNO"
"6318","GITR","LENI","MICA","PLER","AMME","TWIL"
"6319","GITR","LENI","MICA","PLER","BRNI","LOMU"
"6320","GITR","LENI","MICA","PLER","BRNI","MAEL"
"6321","GITR","LENI","MICA","PLER","BRNI","PLNO"
"6322","GITR","LENI","MICA","PLER","BRNI","TWIL"
"6323","GITR","LENI","MICA","PLER","LOMU","MAEL"
"6324","GITR","LENI","MICA","PLER","LOMU","PLNO"
"6325","GITR","LENI","MICA","PLER","LOMU","TWIL"
"6326","GITR","LENI","MICA","PLER","MAEL","PLNO"
"6327","GITR","LENI","MICA","PLER","MAEL","TWIL"
"6328","GITR","LENI","MICA","PLER","PLNO","TWIL"
"6329","GITR","LENI","MICA","TACA","THIR","ACAM"
"6330","GITR","LENI","MICA","TACA","THIR","AMME"
"6331","GITR","LENI","MICA","TACA","THIR","BRNI"
"6332","GITR","LENI","MICA","TACA","THIR","LOMU"
"6333","GITR","LENI","MICA","TACA","THIR","MAEL"
"6334","GITR","LENI","MICA","TACA","THIR","PLNO"
"6335","GITR","LENI","MICA","TACA","THIR","TWIL"
"6336","GITR","LENI","MICA","TACA","ACAM","AMME"
"6337","GITR","LENI","MICA","TACA","ACAM","BRNI"
"6338","GITR","LENI","MICA","TACA","ACAM","LOMU"
"6339","GITR","LENI","MICA","TACA","ACAM","MAEL"
"6340","GITR","LENI","MICA","TACA","ACAM","PLNO"
"6341","GITR","LENI","MICA","TACA","ACAM","TWIL"
"6342","GITR","LENI","MICA","TACA","AMME","BRNI"
"6343","GITR","LENI","MICA","TACA","AMME","LOMU"
"6344","GITR","LENI","MICA","TACA","AMME","MAEL"
"6345","GITR","LENI","MICA","TACA","AMME","PLNO"
"6346","GITR","LENI","MICA","TACA","AMME","TWIL"
"6347","GITR","LENI","MICA","TACA","BRNI","LOMU"
"6348","GITR","LENI","MICA","TACA","BRNI","MAEL"
"6349","GITR","LENI","MICA","TACA","BRNI","PLNO"
"6350","GITR","LENI","MICA","TACA","BRNI","TWIL"
"6351","GITR","LENI","MICA","TACA","LOMU","MAEL"
"6352","GITR","LENI","MICA","TACA","LOMU","PLNO"
"6353","GITR","LENI","MICA","TACA","LOMU","TWIL"
"6354","GITR","LENI","MICA","TACA","MAEL","PLNO"
"6355","GITR","LENI","MICA","TACA","MAEL","TWIL"
"6356","GITR","LENI","MICA","TACA","PLNO","TWIL"
"6357","GITR","LENI","MICA","THIR","ACAM","AMME"
"6358","GITR","LENI","MICA","THIR","ACAM","BRNI"
"6359","GITR","LENI","MICA","THIR","ACAM","LOMU"
"6360","GITR","LENI","MICA","THIR","ACAM","MAEL"
"6361","GITR","LENI","MICA","THIR","ACAM","PLNO"
"6362","GITR","LENI","MICA","THIR","ACAM","TWIL"
"6363","GITR","LENI","MICA","THIR","AMME","BRNI"
"6364","GITR","LENI","MICA","THIR","AMME","LOMU"
"6365","GITR","LENI","MICA","THIR","AMME","MAEL"
"6366","GITR","LENI","MICA","THIR","AMME","PLNO"
"6367","GITR","LENI","MICA","THIR","AMME","TWIL"
"6368","GITR","LENI","MICA","THIR","BRNI","LOMU"
"6369","GITR","LENI","MICA","THIR","BRNI","MAEL"
"6370","GITR","LENI","MICA","THIR","BRNI","PLNO"
"6371","GITR","LENI","MICA","THIR","BRNI","TWIL"
"6372","GITR","LENI","MICA","THIR","LOMU","MAEL"
"6373","GITR","LENI","MICA","THIR","LOMU","PLNO"
"6374","GITR","LENI","MICA","THIR","LOMU","TWIL"
"6375","GITR","LENI","MICA","THIR","MAEL","PLNO"
"6376","GITR","LENI","MICA","THIR","MAEL","TWIL"
"6377","GITR","LENI","MICA","THIR","PLNO","TWIL"
"6378","GITR","LENI","MICA","ACAM","AMME","BRNI"
"6379","GITR","LENI","MICA","ACAM","AMME","LOMU"
"6380","GITR","LENI","MICA","ACAM","AMME","MAEL"
"6381","GITR","LENI","MICA","ACAM","AMME","PLNO"
"6382","GITR","LENI","MICA","ACAM","AMME","TWIL"
"6383","GITR","LENI","MICA","ACAM","BRNI","LOMU"
"6384","GITR","LENI","MICA","ACAM","BRNI","MAEL"
"6385","GITR","LENI","MICA","ACAM","BRNI","PLNO"
"6386","GITR","LENI","MICA","ACAM","BRNI","TWIL"
"6387","GITR","LENI","MICA","ACAM","LOMU","MAEL"
"6388","GITR","LENI","MICA","ACAM","LOMU","PLNO"
"6389","GITR","LENI","MICA","ACAM","LOMU","TWIL"
"6390","GITR","LENI","MICA","ACAM","MAEL","PLNO"
"6391","GITR","LENI","MICA","ACAM","MAEL","TWIL"
"6392","GITR","LENI","MICA","ACAM","PLNO","TWIL"
"6393","GITR","LENI","MICA","AMME","BRNI","LOMU"
"6394","GITR","LENI","MICA","AMME","BRNI","MAEL"
"6395","GITR","LENI","MICA","AMME","BRNI","PLNO"
"6396","GITR","LENI","MICA","AMME","BRNI","TWIL"
"6397","GITR","LENI","MICA","AMME","LOMU","MAEL"
"6398","GITR","LENI","MICA","AMME","LOMU","PLNO"
"6399","GITR","LENI","MICA","AMME","LOMU","TWIL"
"6400","GITR","LENI","MICA","AMME","MAEL","PLNO"
"6401","GITR","LENI","MICA","AMME","MAEL","TWIL"
"6402","GITR","LENI","MICA","AMME","PLNO","TWIL"
"6403","GITR","LENI","MICA","BRNI","LOMU","MAEL"
"6404","GITR","LENI","MICA","BRNI","LOMU","PLNO"
"6405","GITR","LENI","MICA","BRNI","LOMU","TWIL"
"6406","GITR","LENI","MICA","BRNI","MAEL","PLNO"
"6407","GITR","LENI","MICA","BRNI","MAEL","TWIL"
"6408","GITR","LENI","MICA","BRNI","PLNO","TWIL"
"6409","GITR","LENI","MICA","LOMU","MAEL","PLNO"
"6410","GITR","LENI","MICA","LOMU","MAEL","TWIL"
"6411","GITR","LENI","MICA","LOMU","PLNO","TWIL"
"6412","GITR","LENI","MICA","MAEL","PLNO","TWIL"
"6413","GITR","LENI","PLER","TACA","THIR","ACAM"
"6414","GITR","LENI","PLER","TACA","THIR","AMME"
"6415","GITR","LENI","PLER","TACA","THIR","BRNI"
"6416","GITR","LENI","PLER","TACA","THIR","LOMU"
"6417","GITR","LENI","PLER","TACA","THIR","MAEL"
"6418","GITR","LENI","PLER","TACA","THIR","PLNO"
"6419","GITR","LENI","PLER","TACA","THIR","TWIL"
"6420","GITR","LENI","PLER","TACA","ACAM","AMME"
"6421","GITR","LENI","PLER","TACA","ACAM","BRNI"
"6422","GITR","LENI","PLER","TACA","ACAM","LOMU"
"6423","GITR","LENI","PLER","TACA","ACAM","MAEL"
"6424","GITR","LENI","PLER","TACA","ACAM","PLNO"
"6425","GITR","LENI","PLER","TACA","ACAM","TWIL"
"6426","GITR","LENI","PLER","TACA","AMME","BRNI"
"6427","GITR","LENI","PLER","TACA","AMME","LOMU"
"6428","GITR","LENI","PLER","TACA","AMME","MAEL"
"6429","GITR","LENI","PLER","TACA","AMME","PLNO"
"6430","GITR","LENI","PLER","TACA","AMME","TWIL"
"6431","GITR","LENI","PLER","TACA","BRNI","LOMU"
"6432","GITR","LENI","PLER","TACA","BRNI","MAEL"
"6433","GITR","LENI","PLER","TACA","BRNI","PLNO"
"6434","GITR","LENI","PLER","TACA","BRNI","TWIL"
"6435","GITR","LENI","PLER","TACA","LOMU","MAEL"
"6436","GITR","LENI","PLER","TACA","LOMU","PLNO"
"6437","GITR","LENI","PLER","TACA","LOMU","TWIL"
"6438","GITR","LENI","PLER","TACA","MAEL","PLNO"
"6439","GITR","LENI","PLER","TACA","MAEL","TWIL"
"6440","GITR","LENI","PLER","TACA","PLNO","TWIL"
"6441","GITR","LENI","PLER","THIR","ACAM","AMME"
"6442","GITR","LENI","PLER","THIR","ACAM","BRNI"
"6443","GITR","LENI","PLER","THIR","ACAM","LOMU"
"6444","GITR","LENI","PLER","THIR","ACAM","MAEL"
"6445","GITR","LENI","PLER","THIR","ACAM","PLNO"
"6446","GITR","LENI","PLER","THIR","ACAM","TWIL"
"6447","GITR","LENI","PLER","THIR","AMME","BRNI"
"6448","GITR","LENI","PLER","THIR","AMME","LOMU"
"6449","GITR","LENI","PLER","THIR","AMME","MAEL"
"6450","GITR","LENI","PLER","THIR","AMME","PLNO"
"6451","GITR","LENI","PLER","THIR","AMME","TWIL"
"6452","GITR","LENI","PLER","THIR","BRNI","LOMU"
"6453","GITR","LENI","PLER","THIR","BRNI","MAEL"
"6454","GITR","LENI","PLER","THIR","BRNI","PLNO"
"6455","GITR","LENI","PLER","THIR","BRNI","TWIL"
"6456","GITR","LENI","PLER","THIR","LOMU","MAEL"
"6457","GITR","LENI","PLER","THIR","LOMU","PLNO"
"6458","GITR","LENI","PLER","THIR","LOMU","TWIL"
"6459","GITR","LENI","PLER","THIR","MAEL","PLNO"
