"","unique.ID","treatment","block","plot","sub","bkgrd","dens","phyto","phyto.seed.out","Nbrhood.size","phyto.n.indiv","ACAM","BRNI","ANAR","BRHO","AMME","PLNO","MICA","TACA","CESO","CLPU","LOMU","TWIL","PLER","LENI","AVBA","GITR","MAEL","THIR","combos","weeds","trt"
"1025",8581,"D",14,10,20,"MICA","H","BRHO",370.222840202796,"10",3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,"BRHO_MICA_D",17,0
"1026",8593,"D",14,11,7,"CLPU","L","BRHO",658.596929101118,"10",3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"BRHO_CLPU_D",2,0
"1027",8656,"D",14,13,20,"BRNI","L","BRHO",134.193882952684,"10",3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_BRNI_D",2,0
"1028",8681,"D",14,14,20,"LENI","H","BRHO",165.600961941611,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,"BRHO_LENI_D",1,0
"1029",8706,"D",14,15,20,"CESO","H","BRHO",151.325016946644,"10",2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,"BRHO_CESO_D",10,0
"1030",8756,"D",14,17,20,"THIR","H","BRHO",93.2695073004473,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"BRHO_THIR_D",5,0
"1031",8806,"D",14,19,20,"BRNI","H","BRHO",25.6967009909396,"10",3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_BRNI_D",4,0
"1032",8856,"D",14,21,20,"CLPU","H","BRHO",102.786803963758,"10",3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,"BRHO_CLPU_D",7,0
"1033",8881,"D",14,22,20,"BRHO","L","BRHO",39.0209163195749,"10",1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_BRHO_D",2,0
"1034",8906,"D",14,23,20,"PLER","L","BRHO",513.934019818791,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,"BRHO_PLER_D",0,0
"1035",8931,"D",14,24,20,"AMME","L","BRHO",239.835875915436,"10",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_AMME_D",34,0
"1036",8956,"D",14,25,20,"MICA","L","BRHO",78.9935623054809,"10",3,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,"BRHO_MICA_D",5,0
"1037",9006,"D",14,27,20,"PLNO","H","BRHO",71.3797249748321,"10",3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_PLNO_D",4,0
"1038",9031,"D",14,28,20,"LENI","L","BRHO",96.1246962994406,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,"BRHO_LENI_D",2,0
"1039",9056,"D",14,29,20,"TWIL","L","BRHO",252.20836157774,"10",2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"BRHO_TWIL_D",4,0
"1040",9081,"D",14,30,20,"CESO","L","BRHO",323.588086552572,"10",1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"BRHO_CESO_D",3,0
"1041",9106,"D",14,31,20,"AVBA","L","BRHO",1541.80205945637,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"BRHO_AVBA_D",1,0
"1042",9131,"D",14,32,20,"TACA","H","BRHO",341.670950212863,"10",3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,"BRHO_TACA_D",25,0
"1043",9156,"D",14,33,20,"MAEL","H","BRHO",637.658876441834,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"BRHO_MAEL_D",24,0
"1044",9181,"D",14,34,20,"ACAM","L","BRHO",141.807720283333,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_ACAM_D",18,0
"1045",9206,"D",14,35,20,"THIR","L","BRHO",74.2349139738254,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_THIR_D",3,0
"1046",9230,"D",14,36,19,"AMME","H","BRHO",211.283985925503,"10",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_AMME_D",4,0
"1047",9256,"D",14,37,20,"TACA","L","BRHO",177.021717937584,"10",3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"BRHO_TACA_D",12,0
"1048",9281,"D",14,38,20,"PLNO","L","BRHO",16.1794043276286,"10",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_PLNO_D",2,0
"1049",11684,"D",14,38,20,"PLNO","L","BRHO",73.2831843074943,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_PLNO_D",16,0
"1050",9331,"D",14,40,20,"BRHO","H","BRHO",19.0345933266219,"10",1,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_BRHO_D",1,0
"1051",9356,"D",14,41,20,"ANAR","H","BRHO",73.2831843074943,"10",2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_ANAR_D",10,0
"1052",9381,"D",14,42,20,"ACAM","H","BRHO",835.618647038701,"10",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_ACAM_D",6,0
"1053",9410,"C",15,1,8,"LENI","H","BRHO",100.883344631096,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,"BRHO_LENI_C",1,1
"1054",9435,"C",15,2,8,"TWIL","L","BRHO",212.235715591834,"10",2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"BRHO_TWIL_C",0,1
"1055",9460,"C",15,3,8,"TACA","H","BRHO",132.290423620022,"10",3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"BRHO_TACA_C",1,1
"1056",9485,"C",15,4,8,"ACAM","L","BRHO",704.27995308501,"10",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_ACAM_C",2,1
"1057",9535,"C",15,6,8,"LOMU","L","BRHO",324.539816218903,"10",3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,"BRHO_LOMU_C",1,1
"1058",9560,"C",15,7,8,"ANAR","H","BRHO",435.892187179642,"10",3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_ANAR_C",5,1
"1059",9585,"C",15,8,8,"LOMU","H","BRHO",112.304100627069,"10",2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,"BRHO_LOMU_C",4,1
"1060",9610,"C",15,9,8,"PLNO","L","BRHO",180.828636602908,"10",2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_PLNO_C",0,1
"1061",9635,"C",15,10,8,"PLNO","H","BRHO",188.442473933557,"10",3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_PLNO_C",0,1
"1062",9660,"C",15,11,8,"BRNI","L","BRHO",20.9380526592841,"10",1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_BRNI_C",0,1
"1063",9685,"C",15,12,8,"CLPU","H","BRHO",46.6347536502237,"10",3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,"BRHO_CLPU_C",1,1
"1064",9710,"C",15,13,8,"PLER","H","BRHO",217.946093589821,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,"BRHO_PLER_C",1,1
"1065",9785,"C",15,16,8,"PLER","L","BRHO",164.649232275279,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,"BRHO_PLER_C",4,1
"1066",9810,"C",15,17,8,"MAEL","L","BRHO",152.276746612975,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,"BRHO_MAEL_C",5,1
"1067",9860,"C",15,19,8,"BRHO","H","BRHO",74.2349139738254,"10",1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_BRHO_C",4,1
"1068",9885,"C",15,20,8,"MICA","L","BRHO",118.014478625056,"10",3,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,"BRHO_MICA_C",2,1
"1069",9910,"C",15,21,8,"THIR","H","BRHO",512.98229015246,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"BRHO_THIR_C",2,1
"1070",11687,"C",15,23,8,"GITR","H","BRHO",22.8415119919463,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,"BRHO_GITR_C",6,1
"1071",9960,"C",15,23,8,"GITR","H","BRHO",19.986322992953,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,"BRHO_GITR_C",0,1
"1072",9985,"C",15,24,8,"AMME","L","BRHO",157.035394944631,"10",1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_AMME_C",4,1
"1073",10010,"C",15,25,8,"CESO","H","BRHO",45.6830239838926,"10",2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,"BRHO_CESO_C",0,1
"1074",10035,"C",15,26,8,"MAEL","H","BRHO",217.946093589821,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,"BRHO_MAEL_C",0,1
"1075",11694,"C",15,27,8,"ACAM","H","BRHO",86.6073996361296,"10",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_ACAM_C",3,1
"1076",10060,"C",15,27,8,"ACAM","H","BRHO",1025.01285063859,"10",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_ACAM_C",1,1
"1077",10085,"C",15,28,8,"BRHO","L","BRHO",57.1037799798657,"10",1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_BRHO_C",1,1
"1078",10110,"C",15,29,8,"LENI","L","BRHO",55.2003206472035,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,"BRHO_LENI_C",1,1
"1079",10135,"C",15,30,8,"TACA","L","BRHO",146.566368614989,"10",2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"BRHO_TACA_C",1,1
"1080",11695,"C",15,31,8,"CLPU","L","BRHO",62.8141579778523,"10",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"BRHO_CLPU_C",3,1
"1081",10160,"C",15,31,8,"CLPU","L","BRHO",524.403046148433,"10",2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"BRHO_CLPU_C",3,1
"1082",10185,"C",15,32,8,"CESO","L","BRHO",273.146414237024,"10",1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,"BRHO_CESO_C",3,1
"1083",10210,"C",15,33,8,"TWIL","H","BRHO",628.141579778523,"10",3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,"BRHO_TWIL_C",2,1
"1084",10235,"C",15,34,8,"AVBA","L","BRHO",824.197891042728,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"BRHO_AVBA_C",1,1
"1085",11726,"C",15,34,8,"AVBA","L","BRHO",867.025726027628,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"BRHO_AVBA_C",1,1
"1086",10260,"C",15,35,8,"THIR","L","BRHO",1913.92835899183,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"BRHO_THIR_C",0,1
"1087",11729,"C",15,36,8,"AVBA","H","BRHO",130.38696428736,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"BRHO_AVBA_C",3,1
"1088",10285,"C",15,36,8,"AVBA","H","BRHO",463.492347503243,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"BRHO_AVBA_C",2,1
"1089",10310,"C",15,37,8,"AMME","H","BRHO",796.597730719127,"10",3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_AMME_C",5,1
"1090",10335,"C",15,38,8,"BRNI","H","BRHO",129.435234621029,"10",2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_BRNI_C",4,1
"1091",10410,"C",15,41,8,"GITR","L","BRHO",53.2968613145413,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,"BRHO_GITR_C",2,1
"1092",10474,"C",16,2,5,"THIR","L","BRHO",846.087673368344,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"BRHO_THIR_C",0,1
"1093",10499,"C",16,3,5,"GITR","H","BRHO",120.869667624049,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,"BRHO_GITR_C",0,1
"1094",10524,"C",16,4,5,"LENI","L","BRHO",168.456150940604,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,"BRHO_LENI_C",0,1
"1095",10549,"C",16,5,5,"AVBA","L","BRHO",952.681395997426,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_AVBA_C",3,1
"1096",10599,"C",16,7,5,"BRHO","L","BRHO",16.1794043276286,"10",1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_BRHO_C",1,1
"1097",10624,"C",16,8,5,"LOMU","H","BRHO",53.2968613145413,"10",2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,"BRHO_LOMU_C",1,1
"1098",10649,"C",16,9,5,"TACA","L","BRHO",3.80691866532438,"10",1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,"BRHO_TACA_C",0,1
"1099",10699,"C",16,11,5,"PLNO","H","BRHO",360.705543539485,"10",3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_PLNO_C",1,1
"1100",10724,"C",16,12,5,"MAEL","H","BRHO",1018.35074297427,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_MAEL_C",1,1
"1101",10749,"C",16,13,5,"LOMU","L","BRHO",176.069988271253,"10",2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"BRHO_LOMU_C",2,1
"1102",10774,"C",16,14,5,"MICA","L","BRHO",188.442473933557,"10",2,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,"BRHO_MICA_C",0,1
"1103",10799,"C",16,15,5,"ANAR","H","BRHO",4.75864833165548,"10",2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_ANAR_C",0,1
"1104",10824,"C",16,16,5,"BRNI","H","BRHO",123.724856623042,"10",3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_BRNI_C",0,1
"1105",10849,"C",16,17,5,"TACA","H","BRHO",82.8004809708053,"10",2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"BRHO_TACA_C",2,1
"1106",10874,"C",16,18,5,"PLNO","L","BRHO",194.152851931543,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_PLNO_C",2,1
"1107",10899,"C",16,19,5,"CLPU","L","BRHO",341.670950212863,"10",1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"BRHO_CLPU_C",0,1
"1108",10924,"C",16,20,5,"LENI","H","BRHO",80.8970216381431,"10",4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,"BRHO_LENI_C",1,1
"1109",10949,"C",16,21,5,"CESO","L","BRHO",294.084466896308,"10",3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,"BRHO_CESO_C",0,1
"1110",10974,"C",16,22,5,"MICA","H","BRHO",43.7795646512304,"10",3,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,"BRHO_MICA_C",2,1
"1111",10999,"C",16,23,5,"BRHO","H","BRHO",105.641992962752,"10",1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_BRHO_C",1,1
"1112",11024,"C",16,24,5,"GITR","L","BRHO",78.0418326391498,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,"BRHO_GITR_C",0,1
"1113",11049,"C",16,25,5,"ACAM","H","BRHO",473.009644166554,"10",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_ACAM_C",0,1
"1114",11074,"C",16,26,5,"PLER","H","BRHO",111.352370960738,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,"BRHO_PLER_C",1,1
"1115",11099,"C",16,27,5,"MAEL","L","BRHO",49.4899426492169,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,"BRHO_MAEL_C",1,1
"1116",11175,"C",16,30,5,"TWIL","L","BRHO",41.8761053185682,"10",1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"BRHO_TWIL_C",1,1
"1117",11591,"C",16,30,5,"TWIL","L","BRHO",72.3314546411632,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_TWIL_C",3,1
"1118",11200,"C",16,31,5,"ACAM","L","BRHO",140.855990617002,"10",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_ACAM_C",1,1
"1119",11225,"C",16,32,5,"CLPU","H","BRHO",28.5518899899328,"10",3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"BRHO_CLPU_C",0,1
"1120",11250,"C",16,33,5,"TWIL","H","BRHO",564.375692134339,"10",3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"BRHO_TWIL_C",3,1
"1121",11275,"C",16,34,5,"AMME","H","BRHO",111.352370960738,"10",3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_AMME_C",3,1
"1122",11300,"C",16,35,5,"ANAR","L","BRHO",11.4207559959731,"10",1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_ANAR_C",0,1
"1123",11736,"C",16,36,5,"AVBA","H","BRHO",11.4207559959731,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"BRHO_AVBA_C",0,1
"1124",11325,"C",16,36,5,"AVBA","H","BRHO",61.8624283115212,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"BRHO_AVBA_C",1,1
"1125",11350,"C",16,37,5,"CESO","H","BRHO",21.8897823256152,"10",1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,"BRHO_CESO_C",1,1
"1126",11375,"C",16,38,5,"THIR","H","BRHO",550.099747139373,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"BRHO_THIR_C",0,1
"1127",11425,"C",16,40,5,"PLER","L","BRHO",18.0828636602908,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,"BRHO_PLER_C",1,1
"1128",11450,"C",16,41,5,"BRNI","L","BRHO",12.3724856623042,"10",1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_BRNI_C",0,1
"1129",11738,"C",16,41,5,"BRNI","L","BRHO",88.5108589687918,"10",1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_BRNI_C",0,1
"1130",11475,"C",16,42,5,"AMME","L","BRHO",417.809323519351,"10",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRHO_AMME_C",1,1
"1131",203,"D",1,9,3,"ANAR","H","BRNI",300.928625680084,"18",1,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRNI_ANAR_D",30,0
"1132",242,"D",1,10,17,"BRHO","H","BRNI",24.9289985770484,"18",1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRNI_BRHO_D",5,0
"1133",273,"D",1,12,22,"GITR","L","BRNI",23.1483558215449,"18",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,"BRNI_GITR_D",32,0
"1134",339,"D",1,15,13,"THIR","H","BRNI",654.089438854936,"18",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"BRNI_THIR_D",6,0
"1135",357,"D",1,16,6,"MICA","L","BRNI",508.670280488821,"18",2,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,"BRNI_MICA_D",11,0
"1136",523,"D",1,22,22,"TACA","H","BRNI",446.941331631368,"18",2,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,"BRNI_TACA_D",54,0
"1137",663,"D",1,28,12,"TACA","L","BRNI",159.664300410143,"18",2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,"BRNI_TACA_D",4,0
"1138",773,"D",1,32,22,"MAEL","L","BRNI",895.069758433071,"18",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,"BRNI_MAEL_D",54,0
"1139",790,"D",1,33,14,"PLER","H","BRNI",187.561036913031,"18",2,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,"BRNI_PLER_D",23,0
"1140",808,"D",1,34,7,"LOMU","L","BRNI",7445.46090834512,"18",1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,"BRNI_LOMU_D",34,0
"1141",866,"D",1,36,15,"BRHO","L","BRNI",157.290110069472,"18",1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRNI_BRHO_D",15,0
"1142",885,"D",1,37,9,"PLER","L","BRNI",154.915919728801,"18",2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,"BRNI_PLER_D",31,0
"1143",1001,"D",1,41,25,"LENI","L","BRNI",2045.3649784883,"18",2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"BRNI_LENI_D",3,0
"1144",1021,"D",1,42,20,"AVBA","L","BRNI",388.773668284921,"18",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRNI_AVBA_D",7,0
"1145",1185,"D",3,6,18,"LENI","L","BRNI",138.296587344102,"18",2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,"BRNI_LENI_D",6,0
"1146",1216,"D",3,7,24,"PLER","L","BRNI",714.631292542054,"18",1,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,"BRNI_PLER_D",6,0
"1147",1310,"D",3,11,18,"PLER","H","BRNI",577.521800368288,"18",1,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,"BRNI_PLER_D",0,0
"1148",1390,"D",3,14,23,"LENI","H","BRNI",257.599651962833,"18",2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,"BRNI_LENI_D",10,0
"1149",1483,"D",3,19,15,"ANAR","L","BRNI",446.941331631368,"18",2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRNI_ANAR_D",2,0
"1150",1538,"D",3,21,20,"THIR","H","BRNI",360.283384196866,"18",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"BRNI_THIR_D",13,0
"1151",1591,"D",3,23,23,"AMME","L","BRNI",812.566644094744,"18",2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRNI_AMME_D",3,0
"1152",1605,"D",3,24,12,"MICA","H","BRNI",1355.06913693813,"18",3,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,"BRNI_MICA_D",0,0
"1153",1657,"D",3,26,14,"CLPU","H","BRNI",78.9418288273199,"18",3,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,"BRNI_CLPU_D",48,0
"1154",1758,"D",3,30,15,"LOMU","H","BRNI",77.1611860718165,"18",3,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,"BRNI_LOMU_D",11,0
"1155",1808,"D",3,32,15,"BRHO","L","BRNI",14.2451420440277,"18",2,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRNI_BRHO_D",4,0
"1156",1833,"D",3,33,15,"GITR","H","BRNI",105.057922574704,"18",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"BRNI_GITR_D",2,0
"1157",1883,"D",3,35,15,"MAEL","H","BRNI",185.780394157527,"18",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"BRNI_MAEL_D",29,0
"1158",2058,"D",3,42,15,"LOMU","L","BRNI",249.883533355652,"18",2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"BRNI_LOMU_D",0,0
"1159",2107,"D",4,1,23,"THIR","H","BRNI",5.93547585167819,"18",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"BRNI_THIR_D",17,0
"1160",2207,"D",4,5,23,"CESO","L","BRNI",97.3418039675223,"18",2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,"BRNI_CESO_D",12,0
"1161",2232,"D",4,6,23,"GITR","L","BRNI",0.593547585167819,"18",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,"BRNI_GITR_D",3,0
"1162",2257,"D",4,7,23,"MICA","L","BRNI",6.52902343684601,"18",3,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,"BRNI_MICA_D",4,0
"1163",2282,"D",4,8,23,"ANAR","L","BRNI",788.231193102863,"18",2,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRNI_ANAR_D",56,0
"1164",2357,"D",4,11,23,"THIR","L","BRNI",281.341555369546,"18",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"BRNI_THIR_D",5,0
"1165",2407,"D",4,13,23,"TWIL","H","BRNI",519.354137021841,"18",1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"BRNI_TWIL_D",15,0
"1166",2432,"D",4,14,23,"LOMU","L","BRNI",2289.90658357744,"18",2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"BRNI_LOMU_D",0,0
"1167",2482,"D",4,16,23,"MAEL","H","BRNI",4.74838068134255,"18",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,"BRNI_MAEL_D",9,0
"1168",2582,"D",4,20,23,"ACAM","L","BRNI",46.2967116430899,"18",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRNI_ACAM_D",31,0
"1169",2632,"D",4,22,23,"AMME","L","BRNI",141.857872855109,"18",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRNI_AMME_D",11,0
"1170",2657,"D",4,23,23,"AMME","H","BRNI",229.702915459946,"18",1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRNI_AMME_D",11,0
"1171",2682,"D",4,24,23,"CLPU","H","BRNI",73.0063529756417,"18",1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,"BRNI_CLPU_D",0,0
"1172",2782,"D",4,28,23,"MAEL","L","BRNI",138.296587344102,"18",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BRNI_MAEL_D",0,0
