"X1","X2","X3","X4","X5","X6","X7","X8"
"ANAR","BRHO","GITR","PLER","THIR","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","PLER","ACAM","AMME","BRNI","LOMU"
"ANAR","BRHO","GITR","PLER","ACAM","AMME","BRNI","MAEL"
"ANAR","BRHO","GITR","PLER","ACAM","AMME","BRNI","PLNO"
"ANAR","BRHO","GITR","PLER","ACAM","AMME","BRNI","TWIL"
"ANAR","BRHO","GITR","PLER","ACAM","AMME","LOMU","MAEL"
"ANAR","BRHO","GITR","PLER","ACAM","AMME","LOMU","PLNO"
"ANAR","BRHO","GITR","PLER","ACAM","AMME","LOMU","TWIL"
"ANAR","BRHO","GITR","PLER","ACAM","AMME","MAEL","PLNO"
"ANAR","BRHO","GITR","PLER","ACAM","AMME","MAEL","TWIL"
"ANAR","BRHO","GITR","PLER","ACAM","AMME","PLNO","TWIL"
"ANAR","BRHO","GITR","PLER","ACAM","BRNI","LOMU","MAEL"
"ANAR","BRHO","GITR","PLER","ACAM","BRNI","LOMU","PLNO"
"ANAR","BRHO","GITR","PLER","ACAM","BRNI","LOMU","TWIL"
"ANAR","BRHO","GITR","PLER","ACAM","BRNI","MAEL","PLNO"
"ANAR","BRHO","GITR","PLER","ACAM","BRNI","MAEL","TWIL"
"ANAR","BRHO","GITR","PLER","ACAM","BRNI","PLNO","TWIL"
"ANAR","BRHO","GITR","PLER","ACAM","LOMU","MAEL","PLNO"
"ANAR","BRHO","GITR","PLER","ACAM","LOMU","MAEL","TWIL"
"ANAR","BRHO","GITR","PLER","ACAM","LOMU","PLNO","TWIL"
"ANAR","BRHO","GITR","PLER","ACAM","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","PLER","AMME","BRNI","LOMU","MAEL"
"ANAR","BRHO","GITR","PLER","AMME","BRNI","LOMU","PLNO"
"ANAR","BRHO","GITR","PLER","AMME","BRNI","LOMU","TWIL"
"ANAR","BRHO","GITR","PLER","AMME","BRNI","MAEL","PLNO"
"ANAR","BRHO","GITR","PLER","AMME","BRNI","MAEL","TWIL"
"ANAR","BRHO","GITR","PLER","AMME","BRNI","PLNO","TWIL"
"ANAR","BRHO","GITR","PLER","AMME","LOMU","MAEL","PLNO"
"ANAR","BRHO","GITR","PLER","AMME","LOMU","MAEL","TWIL"
"ANAR","BRHO","GITR","PLER","AMME","LOMU","PLNO","TWIL"
"ANAR","BRHO","GITR","PLER","AMME","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","PLER","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","GITR","PLER","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","GITR","PLER","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","GITR","PLER","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","PLER","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","TACA","THIR","ACAM","AMME","BRNI"
"ANAR","BRHO","GITR","TACA","THIR","ACAM","AMME","LOMU"
"ANAR","BRHO","GITR","TACA","THIR","ACAM","AMME","MAEL"
"ANAR","BRHO","GITR","TACA","THIR","ACAM","AMME","PLNO"
"ANAR","BRHO","GITR","TACA","THIR","ACAM","AMME","TWIL"
"ANAR","BRHO","GITR","TACA","THIR","ACAM","BRNI","LOMU"
"ANAR","BRHO","GITR","TACA","THIR","ACAM","BRNI","MAEL"
"ANAR","BRHO","GITR","TACA","THIR","ACAM","BRNI","PLNO"
"ANAR","BRHO","GITR","TACA","THIR","ACAM","BRNI","TWIL"
"ANAR","BRHO","GITR","TACA","THIR","ACAM","LOMU","MAEL"
"ANAR","BRHO","GITR","TACA","THIR","ACAM","LOMU","PLNO"
"ANAR","BRHO","GITR","TACA","THIR","ACAM","LOMU","TWIL"
"ANAR","BRHO","GITR","TACA","THIR","ACAM","MAEL","PLNO"
"ANAR","BRHO","GITR","TACA","THIR","ACAM","MAEL","TWIL"
"ANAR","BRHO","GITR","TACA","THIR","ACAM","PLNO","TWIL"
"ANAR","BRHO","GITR","TACA","THIR","AMME","BRNI","LOMU"
"ANAR","BRHO","GITR","TACA","THIR","AMME","BRNI","MAEL"
"ANAR","BRHO","GITR","TACA","THIR","AMME","BRNI","PLNO"
"ANAR","BRHO","GITR","TACA","THIR","AMME","BRNI","TWIL"
"ANAR","BRHO","GITR","TACA","THIR","AMME","LOMU","MAEL"
"ANAR","BRHO","GITR","TACA","THIR","AMME","LOMU","PLNO"
"ANAR","BRHO","GITR","TACA","THIR","AMME","LOMU","TWIL"
"ANAR","BRHO","GITR","TACA","THIR","AMME","MAEL","PLNO"
"ANAR","BRHO","GITR","TACA","THIR","AMME","MAEL","TWIL"
"ANAR","BRHO","GITR","TACA","THIR","AMME","PLNO","TWIL"
"ANAR","BRHO","GITR","TACA","THIR","BRNI","LOMU","MAEL"
"ANAR","BRHO","GITR","TACA","THIR","BRNI","LOMU","PLNO"
"ANAR","BRHO","GITR","TACA","THIR","BRNI","LOMU","TWIL"
"ANAR","BRHO","GITR","TACA","THIR","BRNI","MAEL","PLNO"
"ANAR","BRHO","GITR","TACA","THIR","BRNI","MAEL","TWIL"
"ANAR","BRHO","GITR","TACA","THIR","BRNI","PLNO","TWIL"
"ANAR","BRHO","GITR","TACA","THIR","LOMU","MAEL","PLNO"
"ANAR","BRHO","GITR","TACA","THIR","LOMU","MAEL","TWIL"
"ANAR","BRHO","GITR","TACA","THIR","LOMU","PLNO","TWIL"
"ANAR","BRHO","GITR","TACA","THIR","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","TACA","ACAM","AMME","BRNI","LOMU"
"ANAR","BRHO","GITR","TACA","ACAM","AMME","BRNI","MAEL"
"ANAR","BRHO","GITR","TACA","ACAM","AMME","BRNI","PLNO"
"ANAR","BRHO","GITR","TACA","ACAM","AMME","BRNI","TWIL"
"ANAR","BRHO","GITR","TACA","ACAM","AMME","LOMU","MAEL"
"ANAR","BRHO","GITR","TACA","ACAM","AMME","LOMU","PLNO"
"ANAR","BRHO","GITR","TACA","ACAM","AMME","LOMU","TWIL"
"ANAR","BRHO","GITR","TACA","ACAM","AMME","MAEL","PLNO"
"ANAR","BRHO","GITR","TACA","ACAM","AMME","MAEL","TWIL"
"ANAR","BRHO","GITR","TACA","ACAM","AMME","PLNO","TWIL"
"ANAR","BRHO","GITR","TACA","ACAM","BRNI","LOMU","MAEL"
"ANAR","BRHO","GITR","TACA","ACAM","BRNI","LOMU","PLNO"
"ANAR","BRHO","GITR","TACA","ACAM","BRNI","LOMU","TWIL"
"ANAR","BRHO","GITR","TACA","ACAM","BRNI","MAEL","PLNO"
"ANAR","BRHO","GITR","TACA","ACAM","BRNI","MAEL","TWIL"
"ANAR","BRHO","GITR","TACA","ACAM","BRNI","PLNO","TWIL"
"ANAR","BRHO","GITR","TACA","ACAM","LOMU","MAEL","PLNO"
"ANAR","BRHO","GITR","TACA","ACAM","LOMU","MAEL","TWIL"
"ANAR","BRHO","GITR","TACA","ACAM","LOMU","PLNO","TWIL"
"ANAR","BRHO","GITR","TACA","ACAM","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","TACA","AMME","BRNI","LOMU","MAEL"
"ANAR","BRHO","GITR","TACA","AMME","BRNI","LOMU","PLNO"
"ANAR","BRHO","GITR","TACA","AMME","BRNI","LOMU","TWIL"
"ANAR","BRHO","GITR","TACA","AMME","BRNI","MAEL","PLNO"
"ANAR","BRHO","GITR","TACA","AMME","BRNI","MAEL","TWIL"
"ANAR","BRHO","GITR","TACA","AMME","BRNI","PLNO","TWIL"
"ANAR","BRHO","GITR","TACA","AMME","LOMU","MAEL","PLNO"
"ANAR","BRHO","GITR","TACA","AMME","LOMU","MAEL","TWIL"
"ANAR","BRHO","GITR","TACA","AMME","LOMU","PLNO","TWIL"
"ANAR","BRHO","GITR","TACA","AMME","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","TACA","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","GITR","TACA","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","GITR","TACA","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","GITR","TACA","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","TACA","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","THIR","ACAM","AMME","BRNI","LOMU"
"ANAR","BRHO","GITR","THIR","ACAM","AMME","BRNI","MAEL"
"ANAR","BRHO","GITR","THIR","ACAM","AMME","BRNI","PLNO"
"ANAR","BRHO","GITR","THIR","ACAM","AMME","BRNI","TWIL"
"ANAR","BRHO","GITR","THIR","ACAM","AMME","LOMU","MAEL"
"ANAR","BRHO","GITR","THIR","ACAM","AMME","LOMU","PLNO"
"ANAR","BRHO","GITR","THIR","ACAM","AMME","LOMU","TWIL"
"ANAR","BRHO","GITR","THIR","ACAM","AMME","MAEL","PLNO"
"ANAR","BRHO","GITR","THIR","ACAM","AMME","MAEL","TWIL"
"ANAR","BRHO","GITR","THIR","ACAM","AMME","PLNO","TWIL"
"ANAR","BRHO","GITR","THIR","ACAM","BRNI","LOMU","MAEL"
"ANAR","BRHO","GITR","THIR","ACAM","BRNI","LOMU","PLNO"
"ANAR","BRHO","GITR","THIR","ACAM","BRNI","LOMU","TWIL"
"ANAR","BRHO","GITR","THIR","ACAM","BRNI","MAEL","PLNO"
"ANAR","BRHO","GITR","THIR","ACAM","BRNI","MAEL","TWIL"
"ANAR","BRHO","GITR","THIR","ACAM","BRNI","PLNO","TWIL"
"ANAR","BRHO","GITR","THIR","ACAM","LOMU","MAEL","PLNO"
"ANAR","BRHO","GITR","THIR","ACAM","LOMU","MAEL","TWIL"
"ANAR","BRHO","GITR","THIR","ACAM","LOMU","PLNO","TWIL"
"ANAR","BRHO","GITR","THIR","ACAM","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","THIR","AMME","BRNI","LOMU","MAEL"
"ANAR","BRHO","GITR","THIR","AMME","BRNI","LOMU","PLNO"
"ANAR","BRHO","GITR","THIR","AMME","BRNI","LOMU","TWIL"
"ANAR","BRHO","GITR","THIR","AMME","BRNI","MAEL","PLNO"
"ANAR","BRHO","GITR","THIR","AMME","BRNI","MAEL","TWIL"
"ANAR","BRHO","GITR","THIR","AMME","BRNI","PLNO","TWIL"
"ANAR","BRHO","GITR","THIR","AMME","LOMU","MAEL","PLNO"
"ANAR","BRHO","GITR","THIR","AMME","LOMU","MAEL","TWIL"
"ANAR","BRHO","GITR","THIR","AMME","LOMU","PLNO","TWIL"
"ANAR","BRHO","GITR","THIR","AMME","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","THIR","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","GITR","THIR","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","GITR","THIR","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","GITR","THIR","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","THIR","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","ACAM","AMME","BRNI","LOMU","MAEL"
"ANAR","BRHO","GITR","ACAM","AMME","BRNI","LOMU","PLNO"
"ANAR","BRHO","GITR","ACAM","AMME","BRNI","LOMU","TWIL"
"ANAR","BRHO","GITR","ACAM","AMME","BRNI","MAEL","PLNO"
"ANAR","BRHO","GITR","ACAM","AMME","BRNI","MAEL","TWIL"
"ANAR","BRHO","GITR","ACAM","AMME","BRNI","PLNO","TWIL"
"ANAR","BRHO","GITR","ACAM","AMME","LOMU","MAEL","PLNO"
"ANAR","BRHO","GITR","ACAM","AMME","LOMU","MAEL","TWIL"
"ANAR","BRHO","GITR","ACAM","AMME","LOMU","PLNO","TWIL"
"ANAR","BRHO","GITR","ACAM","AMME","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","ACAM","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","GITR","ACAM","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","GITR","ACAM","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","GITR","ACAM","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","ACAM","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","GITR","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","GITR","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","GITR","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","GITR","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","TACA","THIR","ACAM"
"ANAR","BRHO","LENI","MICA","PLER","TACA","THIR","AMME"
"ANAR","BRHO","LENI","MICA","PLER","TACA","THIR","BRNI"
"ANAR","BRHO","LENI","MICA","PLER","TACA","THIR","LOMU"
"ANAR","BRHO","LENI","MICA","PLER","TACA","THIR","MAEL"
"ANAR","BRHO","LENI","MICA","PLER","TACA","THIR","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","TACA","THIR","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","TACA","ACAM","AMME"
"ANAR","BRHO","LENI","MICA","PLER","TACA","ACAM","BRNI"
"ANAR","BRHO","LENI","MICA","PLER","TACA","ACAM","LOMU"
"ANAR","BRHO","LENI","MICA","PLER","TACA","ACAM","MAEL"
"ANAR","BRHO","LENI","MICA","PLER","TACA","ACAM","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","TACA","ACAM","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","TACA","AMME","BRNI"
"ANAR","BRHO","LENI","MICA","PLER","TACA","AMME","LOMU"
"ANAR","BRHO","LENI","MICA","PLER","TACA","AMME","MAEL"
"ANAR","BRHO","LENI","MICA","PLER","TACA","AMME","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","TACA","AMME","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","TACA","BRNI","LOMU"
"ANAR","BRHO","LENI","MICA","PLER","TACA","BRNI","MAEL"
"ANAR","BRHO","LENI","MICA","PLER","TACA","BRNI","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","TACA","BRNI","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","TACA","LOMU","MAEL"
"ANAR","BRHO","LENI","MICA","PLER","TACA","LOMU","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","TACA","LOMU","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","TACA","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","TACA","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","TACA","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","THIR","ACAM","AMME"
"ANAR","BRHO","LENI","MICA","PLER","THIR","ACAM","BRNI"
"ANAR","BRHO","LENI","MICA","PLER","THIR","ACAM","LOMU"
"ANAR","BRHO","LENI","MICA","PLER","THIR","ACAM","MAEL"
"ANAR","BRHO","LENI","MICA","PLER","THIR","ACAM","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","THIR","ACAM","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","THIR","AMME","BRNI"
"ANAR","BRHO","LENI","MICA","PLER","THIR","AMME","LOMU"
"ANAR","BRHO","LENI","MICA","PLER","THIR","AMME","MAEL"
"ANAR","BRHO","LENI","MICA","PLER","THIR","AMME","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","THIR","AMME","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","THIR","BRNI","LOMU"
"ANAR","BRHO","LENI","MICA","PLER","THIR","BRNI","MAEL"
"ANAR","BRHO","LENI","MICA","PLER","THIR","BRNI","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","THIR","BRNI","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","THIR","LOMU","MAEL"
"ANAR","BRHO","LENI","MICA","PLER","THIR","LOMU","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","THIR","LOMU","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","THIR","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","THIR","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","THIR","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","ACAM","AMME","BRNI"
"ANAR","BRHO","LENI","MICA","PLER","ACAM","AMME","LOMU"
"ANAR","BRHO","LENI","MICA","PLER","ACAM","AMME","MAEL"
"ANAR","BRHO","LENI","MICA","PLER","ACAM","AMME","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","ACAM","AMME","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","ACAM","BRNI","LOMU"
"ANAR","BRHO","LENI","MICA","PLER","ACAM","BRNI","MAEL"
"ANAR","BRHO","LENI","MICA","PLER","ACAM","BRNI","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","ACAM","BRNI","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","ACAM","LOMU","MAEL"
"ANAR","BRHO","LENI","MICA","PLER","ACAM","LOMU","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","ACAM","LOMU","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","ACAM","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","ACAM","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","ACAM","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","AMME","BRNI","LOMU"
"ANAR","BRHO","LENI","MICA","PLER","AMME","BRNI","MAEL"
"ANAR","BRHO","LENI","MICA","PLER","AMME","BRNI","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","AMME","BRNI","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","AMME","LOMU","MAEL"
"ANAR","BRHO","LENI","MICA","PLER","AMME","LOMU","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","AMME","LOMU","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","AMME","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","AMME","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","AMME","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","BRNI","LOMU","MAEL"
"ANAR","BRHO","LENI","MICA","PLER","BRNI","LOMU","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","BRNI","LOMU","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","BRNI","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","BRNI","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","BRNI","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","LOMU","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","PLER","LOMU","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","LOMU","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","PLER","MAEL","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","THIR","ACAM","AMME"
"ANAR","BRHO","LENI","MICA","TACA","THIR","ACAM","BRNI"
"ANAR","BRHO","LENI","MICA","TACA","THIR","ACAM","LOMU"
"ANAR","BRHO","LENI","MICA","TACA","THIR","ACAM","MAEL"
"ANAR","BRHO","LENI","MICA","TACA","THIR","ACAM","PLNO"
"ANAR","BRHO","LENI","MICA","TACA","THIR","ACAM","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","THIR","AMME","BRNI"
"ANAR","BRHO","LENI","MICA","TACA","THIR","AMME","LOMU"
"ANAR","BRHO","LENI","MICA","TACA","THIR","AMME","MAEL"
"ANAR","BRHO","LENI","MICA","TACA","THIR","AMME","PLNO"
"ANAR","BRHO","LENI","MICA","TACA","THIR","AMME","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","THIR","BRNI","LOMU"
"ANAR","BRHO","LENI","MICA","TACA","THIR","BRNI","MAEL"
"ANAR","BRHO","LENI","MICA","TACA","THIR","BRNI","PLNO"
"ANAR","BRHO","LENI","MICA","TACA","THIR","BRNI","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","THIR","LOMU","MAEL"
"ANAR","BRHO","LENI","MICA","TACA","THIR","LOMU","PLNO"
"ANAR","BRHO","LENI","MICA","TACA","THIR","LOMU","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","THIR","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","TACA","THIR","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","THIR","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","ACAM","AMME","BRNI"
"ANAR","BRHO","LENI","MICA","TACA","ACAM","AMME","LOMU"
"ANAR","BRHO","LENI","MICA","TACA","ACAM","AMME","MAEL"
"ANAR","BRHO","LENI","MICA","TACA","ACAM","AMME","PLNO"
"ANAR","BRHO","LENI","MICA","TACA","ACAM","AMME","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","ACAM","BRNI","LOMU"
"ANAR","BRHO","LENI","MICA","TACA","ACAM","BRNI","MAEL"
"ANAR","BRHO","LENI","MICA","TACA","ACAM","BRNI","PLNO"
"ANAR","BRHO","LENI","MICA","TACA","ACAM","BRNI","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","ACAM","LOMU","MAEL"
"ANAR","BRHO","LENI","MICA","TACA","ACAM","LOMU","PLNO"
"ANAR","BRHO","LENI","MICA","TACA","ACAM","LOMU","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","ACAM","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","TACA","ACAM","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","ACAM","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","AMME","BRNI","LOMU"
"ANAR","BRHO","LENI","MICA","TACA","AMME","BRNI","MAEL"
"ANAR","BRHO","LENI","MICA","TACA","AMME","BRNI","PLNO"
"ANAR","BRHO","LENI","MICA","TACA","AMME","BRNI","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","AMME","LOMU","MAEL"
"ANAR","BRHO","LENI","MICA","TACA","AMME","LOMU","PLNO"
"ANAR","BRHO","LENI","MICA","TACA","AMME","LOMU","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","AMME","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","TACA","AMME","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","AMME","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","BRNI","LOMU","MAEL"
"ANAR","BRHO","LENI","MICA","TACA","BRNI","LOMU","PLNO"
"ANAR","BRHO","LENI","MICA","TACA","BRNI","LOMU","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","BRNI","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","TACA","BRNI","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","BRNI","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","LOMU","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","TACA","LOMU","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","LOMU","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","TACA","MAEL","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","THIR","ACAM","AMME","BRNI"
"ANAR","BRHO","LENI","MICA","THIR","ACAM","AMME","LOMU"
"ANAR","BRHO","LENI","MICA","THIR","ACAM","AMME","MAEL"
"ANAR","BRHO","LENI","MICA","THIR","ACAM","AMME","PLNO"
"ANAR","BRHO","LENI","MICA","THIR","ACAM","AMME","TWIL"
"ANAR","BRHO","LENI","MICA","THIR","ACAM","BRNI","LOMU"
"ANAR","BRHO","LENI","MICA","THIR","ACAM","BRNI","MAEL"
"ANAR","BRHO","LENI","MICA","THIR","ACAM","BRNI","PLNO"
"ANAR","BRHO","LENI","MICA","THIR","ACAM","BRNI","TWIL"
"ANAR","BRHO","LENI","MICA","THIR","ACAM","LOMU","MAEL"
"ANAR","BRHO","LENI","MICA","THIR","ACAM","LOMU","PLNO"
"ANAR","BRHO","LENI","MICA","THIR","ACAM","LOMU","TWIL"
"ANAR","BRHO","LENI","MICA","THIR","ACAM","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","THIR","ACAM","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","THIR","ACAM","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","THIR","AMME","BRNI","LOMU"
"ANAR","BRHO","LENI","MICA","THIR","AMME","BRNI","MAEL"
"ANAR","BRHO","LENI","MICA","THIR","AMME","BRNI","PLNO"
"ANAR","BRHO","LENI","MICA","THIR","AMME","BRNI","TWIL"
"ANAR","BRHO","LENI","MICA","THIR","AMME","LOMU","MAEL"
"ANAR","BRHO","LENI","MICA","THIR","AMME","LOMU","PLNO"
"ANAR","BRHO","LENI","MICA","THIR","AMME","LOMU","TWIL"
"ANAR","BRHO","LENI","MICA","THIR","AMME","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","THIR","AMME","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","THIR","AMME","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","THIR","BRNI","LOMU","MAEL"
"ANAR","BRHO","LENI","MICA","THIR","BRNI","LOMU","PLNO"
"ANAR","BRHO","LENI","MICA","THIR","BRNI","LOMU","TWIL"
"ANAR","BRHO","LENI","MICA","THIR","BRNI","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","THIR","BRNI","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","THIR","BRNI","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","THIR","LOMU","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","THIR","LOMU","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","THIR","LOMU","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","THIR","MAEL","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","ACAM","AMME","BRNI","LOMU"
"ANAR","BRHO","LENI","MICA","ACAM","AMME","BRNI","MAEL"
"ANAR","BRHO","LENI","MICA","ACAM","AMME","BRNI","PLNO"
"ANAR","BRHO","LENI","MICA","ACAM","AMME","BRNI","TWIL"
"ANAR","BRHO","LENI","MICA","ACAM","AMME","LOMU","MAEL"
"ANAR","BRHO","LENI","MICA","ACAM","AMME","LOMU","PLNO"
"ANAR","BRHO","LENI","MICA","ACAM","AMME","LOMU","TWIL"
"ANAR","BRHO","LENI","MICA","ACAM","AMME","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","ACAM","AMME","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","ACAM","AMME","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","ACAM","BRNI","LOMU","MAEL"
"ANAR","BRHO","LENI","MICA","ACAM","BRNI","LOMU","PLNO"
"ANAR","BRHO","LENI","MICA","ACAM","BRNI","LOMU","TWIL"
"ANAR","BRHO","LENI","MICA","ACAM","BRNI","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","ACAM","BRNI","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","ACAM","BRNI","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","ACAM","LOMU","MAEL","PLNO"
"ANAR","BRHO","LENI","MICA","ACAM","LOMU","MAEL","TWIL"
"ANAR","BRHO","LENI","MICA","ACAM","LOMU","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","ACAM","MAEL","PLNO","TWIL"
"ANAR","BRHO","LENI","MICA","AMME","BRNI","LOMU","MAEL"
"ANAR","BRHO","LENI","MICA","AMME","BRNI","LOMU","PLNO"
"ANAR","BRHO","LENI","MICA","AMME","BRNI","LOMU","TWIL"
