"X1","X2","X3","X4","X5"
"BRHO","THIR","BRNI","ACAM","TWIL"
"BRHO","THIR","BRNI","MAEL","MICA"
"BRHO","THIR","BRNI","MAEL","PLER"
"BRHO","THIR","BRNI","MAEL","TWIL"
"BRHO","THIR","BRNI","MICA","PLER"
"BRHO","THIR","BRNI","MICA","TWIL"
"BRHO","THIR","BRNI","PLER","TWIL"
"BRHO","THIR","GITR","LENI","ACAM"
"BRHO","THIR","GITR","LENI","MAEL"
"BRHO","THIR","GITR","LENI","MICA"
"BRHO","THIR","GITR","LENI","PLER"
"BRHO","THIR","GITR","LENI","TWIL"
"BRHO","THIR","GITR","ACAM","MAEL"
"BRHO","THIR","GITR","ACAM","MICA"
"BRHO","THIR","GITR","ACAM","PLER"
"BRHO","THIR","GITR","ACAM","TWIL"
"BRHO","THIR","GITR","MAEL","MICA"
"BRHO","THIR","GITR","MAEL","PLER"
"BRHO","THIR","GITR","MAEL","TWIL"
"BRHO","THIR","GITR","MICA","PLER"
"BRHO","THIR","GITR","MICA","TWIL"
"BRHO","THIR","GITR","PLER","TWIL"
"BRHO","THIR","LENI","ACAM","MAEL"
"BRHO","THIR","LENI","ACAM","MICA"
"BRHO","THIR","LENI","ACAM","PLER"
"BRHO","THIR","LENI","ACAM","TWIL"
"BRHO","THIR","LENI","MAEL","MICA"
"BRHO","THIR","LENI","MAEL","PLER"
"BRHO","THIR","LENI","MAEL","TWIL"
"BRHO","THIR","LENI","MICA","PLER"
"BRHO","THIR","LENI","MICA","TWIL"
"BRHO","THIR","LENI","PLER","TWIL"
"BRHO","THIR","ACAM","MAEL","MICA"
"BRHO","THIR","ACAM","MAEL","PLER"
"BRHO","THIR","ACAM","MAEL","TWIL"
"BRHO","THIR","ACAM","MICA","PLER"
"BRHO","THIR","ACAM","MICA","TWIL"
"BRHO","THIR","ACAM","PLER","TWIL"
"BRHO","THIR","MAEL","MICA","PLER"
"BRHO","THIR","MAEL","MICA","TWIL"
"BRHO","THIR","MAEL","PLER","TWIL"
"BRHO","THIR","MICA","PLER","TWIL"
"BRHO","LOMU","BRNI","GITR","LENI"
"BRHO","LOMU","BRNI","GITR","ACAM"
"BRHO","LOMU","BRNI","GITR","MAEL"
"BRHO","LOMU","BRNI","GITR","MICA"
"BRHO","LOMU","BRNI","GITR","PLER"
"BRHO","LOMU","BRNI","GITR","TWIL"
"BRHO","LOMU","BRNI","LENI","ACAM"
"BRHO","LOMU","BRNI","LENI","MAEL"
"BRHO","LOMU","BRNI","LENI","MICA"
"BRHO","LOMU","BRNI","LENI","PLER"
"BRHO","LOMU","BRNI","LENI","TWIL"
"BRHO","LOMU","BRNI","ACAM","MAEL"
"BRHO","LOMU","BRNI","ACAM","MICA"
"BRHO","LOMU","BRNI","ACAM","PLER"
"BRHO","LOMU","BRNI","ACAM","TWIL"
"BRHO","LOMU","BRNI","MAEL","MICA"
"BRHO","LOMU","BRNI","MAEL","PLER"
"BRHO","LOMU","BRNI","MAEL","TWIL"
"BRHO","LOMU","BRNI","MICA","PLER"
"BRHO","LOMU","BRNI","MICA","TWIL"
"BRHO","LOMU","BRNI","PLER","TWIL"
"BRHO","LOMU","GITR","LENI","ACAM"
"BRHO","LOMU","GITR","LENI","MAEL"
"BRHO","LOMU","GITR","LENI","MICA"
"BRHO","LOMU","GITR","LENI","PLER"
"BRHO","LOMU","GITR","LENI","TWIL"
"BRHO","LOMU","GITR","ACAM","MAEL"
"BRHO","LOMU","GITR","ACAM","MICA"
"BRHO","LOMU","GITR","ACAM","PLER"
"BRHO","LOMU","GITR","ACAM","TWIL"
"BRHO","LOMU","GITR","MAEL","MICA"
"BRHO","LOMU","GITR","MAEL","PLER"
"BRHO","LOMU","GITR","MAEL","TWIL"
"BRHO","LOMU","GITR","MICA","PLER"
"BRHO","LOMU","GITR","MICA","TWIL"
"BRHO","LOMU","GITR","PLER","TWIL"
"BRHO","LOMU","LENI","ACAM","MAEL"
"BRHO","LOMU","LENI","ACAM","MICA"
"BRHO","LOMU","LENI","ACAM","PLER"
"BRHO","LOMU","LENI","ACAM","TWIL"
"BRHO","LOMU","LENI","MAEL","MICA"
"BRHO","LOMU","LENI","MAEL","PLER"
"BRHO","LOMU","LENI","MAEL","TWIL"
"BRHO","LOMU","LENI","MICA","PLER"
"BRHO","LOMU","LENI","MICA","TWIL"
"BRHO","LOMU","LENI","PLER","TWIL"
"BRHO","LOMU","ACAM","MAEL","MICA"
"BRHO","LOMU","ACAM","MAEL","PLER"
"BRHO","LOMU","ACAM","MAEL","TWIL"
"BRHO","LOMU","ACAM","MICA","PLER"
"BRHO","LOMU","ACAM","MICA","TWIL"
"BRHO","LOMU","ACAM","PLER","TWIL"
"BRHO","LOMU","MAEL","MICA","PLER"
"BRHO","LOMU","MAEL","MICA","TWIL"
"BRHO","LOMU","MAEL","PLER","TWIL"
"BRHO","LOMU","MICA","PLER","TWIL"
"BRHO","BRNI","GITR","LENI","ACAM"
"BRHO","BRNI","GITR","LENI","MAEL"
"BRHO","BRNI","GITR","LENI","MICA"
"BRHO","BRNI","GITR","LENI","PLER"
"BRHO","BRNI","GITR","LENI","TWIL"
"BRHO","BRNI","GITR","ACAM","MAEL"
"BRHO","BRNI","GITR","ACAM","MICA"
"BRHO","BRNI","GITR","ACAM","PLER"
"BRHO","BRNI","GITR","ACAM","TWIL"
"BRHO","BRNI","GITR","MAEL","MICA"
"BRHO","BRNI","GITR","MAEL","PLER"
"BRHO","BRNI","GITR","MAEL","TWIL"
"BRHO","BRNI","GITR","MICA","PLER"
"BRHO","BRNI","GITR","MICA","TWIL"
"BRHO","BRNI","GITR","PLER","TWIL"
"BRHO","BRNI","LENI","ACAM","MAEL"
"BRHO","BRNI","LENI","ACAM","MICA"
"BRHO","BRNI","LENI","ACAM","PLER"
"BRHO","BRNI","LENI","ACAM","TWIL"
"BRHO","BRNI","LENI","MAEL","MICA"
"BRHO","BRNI","LENI","MAEL","PLER"
"BRHO","BRNI","LENI","MAEL","TWIL"
"BRHO","BRNI","LENI","MICA","PLER"
"BRHO","BRNI","LENI","MICA","TWIL"
"BRHO","BRNI","LENI","PLER","TWIL"
"BRHO","BRNI","ACAM","MAEL","MICA"
"BRHO","BRNI","ACAM","MAEL","PLER"
"BRHO","BRNI","ACAM","MAEL","TWIL"
"BRHO","BRNI","ACAM","MICA","PLER"
"BRHO","BRNI","ACAM","MICA","TWIL"
"BRHO","BRNI","ACAM","PLER","TWIL"
"BRHO","BRNI","MAEL","MICA","PLER"
"BRHO","BRNI","MAEL","MICA","TWIL"
"BRHO","BRNI","MAEL","PLER","TWIL"
"BRHO","BRNI","MICA","PLER","TWIL"
"BRHO","GITR","LENI","ACAM","MAEL"
"BRHO","GITR","LENI","ACAM","MICA"
"BRHO","GITR","LENI","ACAM","PLER"
"BRHO","GITR","LENI","ACAM","TWIL"
"BRHO","GITR","LENI","MAEL","MICA"
"BRHO","GITR","LENI","MAEL","PLER"
"BRHO","GITR","LENI","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","PLER"
"BRHO","GITR","LENI","MICA","TWIL"
"BRHO","GITR","LENI","PLER","TWIL"
"BRHO","GITR","ACAM","MAEL","MICA"
"BRHO","GITR","ACAM","MAEL","PLER"
"BRHO","GITR","ACAM","MAEL","TWIL"
"BRHO","GITR","ACAM","MICA","PLER"
"BRHO","GITR","ACAM","MICA","TWIL"
"BRHO","GITR","ACAM","PLER","TWIL"
"BRHO","GITR","MAEL","MICA","PLER"
"BRHO","GITR","MAEL","MICA","TWIL"
"BRHO","GITR","MAEL","PLER","TWIL"
"BRHO","GITR","MICA","PLER","TWIL"
"BRHO","LENI","ACAM","MAEL","MICA"
"BRHO","LENI","ACAM","MAEL","PLER"
"BRHO","LENI","ACAM","MAEL","TWIL"
"BRHO","LENI","ACAM","MICA","PLER"
"BRHO","LENI","ACAM","MICA","TWIL"
"BRHO","LENI","ACAM","PLER","TWIL"
"BRHO","LENI","MAEL","MICA","PLER"
"BRHO","LENI","MAEL","MICA","TWIL"
"BRHO","LENI","MAEL","PLER","TWIL"
"BRHO","LENI","MICA","PLER","TWIL"
"BRHO","ACAM","MAEL","MICA","PLER"
"BRHO","ACAM","MAEL","MICA","TWIL"
"BRHO","ACAM","MAEL","PLER","TWIL"
"BRHO","ACAM","MICA","PLER","TWIL"
"BRHO","MAEL","MICA","PLER","TWIL"
"AMME","CESO","PLNO","THIR","LOMU"
"AMME","CESO","PLNO","THIR","BRNI"
"AMME","CESO","PLNO","THIR","GITR"
"AMME","CESO","PLNO","THIR","LENI"
"AMME","CESO","PLNO","THIR","ACAM"
"AMME","CESO","PLNO","THIR","MAEL"
"AMME","CESO","PLNO","THIR","MICA"
"AMME","CESO","PLNO","THIR","PLER"
"AMME","CESO","PLNO","THIR","TWIL"
"AMME","CESO","PLNO","LOMU","BRNI"
"AMME","CESO","PLNO","LOMU","GITR"
"AMME","CESO","PLNO","LOMU","LENI"
"AMME","CESO","PLNO","LOMU","ACAM"
"AMME","CESO","PLNO","LOMU","MAEL"
"AMME","CESO","PLNO","LOMU","MICA"
"AMME","CESO","PLNO","LOMU","PLER"
"AMME","CESO","PLNO","LOMU","TWIL"
"AMME","CESO","PLNO","BRNI","GITR"
"AMME","CESO","PLNO","BRNI","LENI"
"AMME","CESO","PLNO","BRNI","ACAM"
"AMME","CESO","PLNO","BRNI","MAEL"
"AMME","CESO","PLNO","BRNI","MICA"
"AMME","CESO","PLNO","BRNI","PLER"
"AMME","CESO","PLNO","BRNI","TWIL"
"AMME","CESO","PLNO","GITR","LENI"
"AMME","CESO","PLNO","GITR","ACAM"
"AMME","CESO","PLNO","GITR","MAEL"
"AMME","CESO","PLNO","GITR","MICA"
"AMME","CESO","PLNO","GITR","PLER"
"AMME","CESO","PLNO","GITR","TWIL"
"AMME","CESO","PLNO","LENI","ACAM"
"AMME","CESO","PLNO","LENI","MAEL"
"AMME","CESO","PLNO","LENI","MICA"
"AMME","CESO","PLNO","LENI","PLER"
"AMME","CESO","PLNO","LENI","TWIL"
"AMME","CESO","PLNO","ACAM","MAEL"
"AMME","CESO","PLNO","ACAM","MICA"
"AMME","CESO","PLNO","ACAM","PLER"
"AMME","CESO","PLNO","ACAM","TWIL"
"AMME","CESO","PLNO","MAEL","MICA"
"AMME","CESO","PLNO","MAEL","PLER"
"AMME","CESO","PLNO","MAEL","TWIL"
"AMME","CESO","PLNO","MICA","PLER"
"AMME","CESO","PLNO","MICA","TWIL"
"AMME","CESO","PLNO","PLER","TWIL"
"AMME","CESO","THIR","LOMU","BRNI"
"AMME","CESO","THIR","LOMU","GITR"
"AMME","CESO","THIR","LOMU","LENI"
"AMME","CESO","THIR","LOMU","ACAM"
"AMME","CESO","THIR","LOMU","MAEL"
"AMME","CESO","THIR","LOMU","MICA"
"AMME","CESO","THIR","LOMU","PLER"
"AMME","CESO","THIR","LOMU","TWIL"
"AMME","CESO","THIR","BRNI","GITR"
"AMME","CESO","THIR","BRNI","LENI"
"AMME","CESO","THIR","BRNI","ACAM"
"AMME","CESO","THIR","BRNI","MAEL"
"AMME","CESO","THIR","BRNI","MICA"
"AMME","CESO","THIR","BRNI","PLER"
"AMME","CESO","THIR","BRNI","TWIL"
"AMME","CESO","THIR","GITR","LENI"
"AMME","CESO","THIR","GITR","ACAM"
"AMME","CESO","THIR","GITR","MAEL"
"AMME","CESO","THIR","GITR","MICA"
"AMME","CESO","THIR","GITR","PLER"
"AMME","CESO","THIR","GITR","TWIL"
"AMME","CESO","THIR","LENI","ACAM"
"AMME","CESO","THIR","LENI","MAEL"
"AMME","CESO","THIR","LENI","MICA"
"AMME","CESO","THIR","LENI","PLER"
"AMME","CESO","THIR","LENI","TWIL"
"AMME","CESO","THIR","ACAM","MAEL"
"AMME","CESO","THIR","ACAM","MICA"
"AMME","CESO","THIR","ACAM","PLER"
"AMME","CESO","THIR","ACAM","TWIL"
"AMME","CESO","THIR","MAEL","MICA"
"AMME","CESO","THIR","MAEL","PLER"
"AMME","CESO","THIR","MAEL","TWIL"
"AMME","CESO","THIR","MICA","PLER"
"AMME","CESO","THIR","MICA","TWIL"
"AMME","CESO","THIR","PLER","TWIL"
"AMME","CESO","LOMU","BRNI","GITR"
"AMME","CESO","LOMU","BRNI","LENI"
"AMME","CESO","LOMU","BRNI","ACAM"
"AMME","CESO","LOMU","BRNI","MAEL"
"AMME","CESO","LOMU","BRNI","MICA"
"AMME","CESO","LOMU","BRNI","PLER"
"AMME","CESO","LOMU","BRNI","TWIL"
"AMME","CESO","LOMU","GITR","LENI"
"AMME","CESO","LOMU","GITR","ACAM"
"AMME","CESO","LOMU","GITR","MAEL"
"AMME","CESO","LOMU","GITR","MICA"
"AMME","CESO","LOMU","GITR","PLER"
"AMME","CESO","LOMU","GITR","TWIL"
"AMME","CESO","LOMU","LENI","ACAM"
"AMME","CESO","LOMU","LENI","MAEL"
"AMME","CESO","LOMU","LENI","MICA"
"AMME","CESO","LOMU","LENI","PLER"
"AMME","CESO","LOMU","LENI","TWIL"
"AMME","CESO","LOMU","ACAM","MAEL"
"AMME","CESO","LOMU","ACAM","MICA"
"AMME","CESO","LOMU","ACAM","PLER"
"AMME","CESO","LOMU","ACAM","TWIL"
"AMME","CESO","LOMU","MAEL","MICA"
"AMME","CESO","LOMU","MAEL","PLER"
"AMME","CESO","LOMU","MAEL","TWIL"
"AMME","CESO","LOMU","MICA","PLER"
"AMME","CESO","LOMU","MICA","TWIL"
"AMME","CESO","LOMU","PLER","TWIL"
"AMME","CESO","BRNI","GITR","LENI"
"AMME","CESO","BRNI","GITR","ACAM"
"AMME","CESO","BRNI","GITR","MAEL"
"AMME","CESO","BRNI","GITR","MICA"
"AMME","CESO","BRNI","GITR","PLER"
"AMME","CESO","BRNI","GITR","TWIL"
"AMME","CESO","BRNI","LENI","ACAM"
"AMME","CESO","BRNI","LENI","MAEL"
"AMME","CESO","BRNI","LENI","MICA"
"AMME","CESO","BRNI","LENI","PLER"
"AMME","CESO","BRNI","LENI","TWIL"
"AMME","CESO","BRNI","ACAM","MAEL"
"AMME","CESO","BRNI","ACAM","MICA"
"AMME","CESO","BRNI","ACAM","PLER"
"AMME","CESO","BRNI","ACAM","TWIL"
"AMME","CESO","BRNI","MAEL","MICA"
"AMME","CESO","BRNI","MAEL","PLER"
"AMME","CESO","BRNI","MAEL","TWIL"
"AMME","CESO","BRNI","MICA","PLER"
"AMME","CESO","BRNI","MICA","TWIL"
"AMME","CESO","BRNI","PLER","TWIL"
"AMME","CESO","GITR","LENI","ACAM"
"AMME","CESO","GITR","LENI","MAEL"
"AMME","CESO","GITR","LENI","MICA"
"AMME","CESO","GITR","LENI","PLER"
"AMME","CESO","GITR","LENI","TWIL"
"AMME","CESO","GITR","ACAM","MAEL"
"AMME","CESO","GITR","ACAM","MICA"
"AMME","CESO","GITR","ACAM","PLER"
"AMME","CESO","GITR","ACAM","TWIL"
"AMME","CESO","GITR","MAEL","MICA"
"AMME","CESO","GITR","MAEL","PLER"
"AMME","CESO","GITR","MAEL","TWIL"
"AMME","CESO","GITR","MICA","PLER"
"AMME","CESO","GITR","MICA","TWIL"
"AMME","CESO","GITR","PLER","TWIL"
"AMME","CESO","LENI","ACAM","MAEL"
"AMME","CESO","LENI","ACAM","MICA"
"AMME","CESO","LENI","ACAM","PLER"
"AMME","CESO","LENI","ACAM","TWIL"
"AMME","CESO","LENI","MAEL","MICA"
"AMME","CESO","LENI","MAEL","PLER"
"AMME","CESO","LENI","MAEL","TWIL"
"AMME","CESO","LENI","MICA","PLER"
"AMME","CESO","LENI","MICA","TWIL"
"AMME","CESO","LENI","PLER","TWIL"
"AMME","CESO","ACAM","MAEL","MICA"
"AMME","CESO","ACAM","MAEL","PLER"
"AMME","CESO","ACAM","MAEL","TWIL"
"AMME","CESO","ACAM","MICA","PLER"
"AMME","CESO","ACAM","MICA","TWIL"
"AMME","CESO","ACAM","PLER","TWIL"
"AMME","CESO","MAEL","MICA","PLER"
"AMME","CESO","MAEL","MICA","TWIL"
"AMME","CESO","MAEL","PLER","TWIL"
"AMME","CESO","MICA","PLER","TWIL"
"AMME","PLNO","THIR","LOMU","BRNI"
"AMME","PLNO","THIR","LOMU","GITR"
"AMME","PLNO","THIR","LOMU","LENI"
"AMME","PLNO","THIR","LOMU","ACAM"
"AMME","PLNO","THIR","LOMU","MAEL"
"AMME","PLNO","THIR","LOMU","MICA"
"AMME","PLNO","THIR","LOMU","PLER"
"AMME","PLNO","THIR","LOMU","TWIL"
"AMME","PLNO","THIR","BRNI","GITR"
"AMME","PLNO","THIR","BRNI","LENI"
"AMME","PLNO","THIR","BRNI","ACAM"
"AMME","PLNO","THIR","BRNI","MAEL"
"AMME","PLNO","THIR","BRNI","MICA"
"AMME","PLNO","THIR","BRNI","PLER"
"AMME","PLNO","THIR","BRNI","TWIL"
"AMME","PLNO","THIR","GITR","LENI"
"AMME","PLNO","THIR","GITR","ACAM"
"AMME","PLNO","THIR","GITR","MAEL"
"AMME","PLNO","THIR","GITR","MICA"
"AMME","PLNO","THIR","GITR","PLER"
"AMME","PLNO","THIR","GITR","TWIL"
"AMME","PLNO","THIR","LENI","ACAM"
"AMME","PLNO","THIR","LENI","MAEL"
"AMME","PLNO","THIR","LENI","MICA"
"AMME","PLNO","THIR","LENI","PLER"
"AMME","PLNO","THIR","LENI","TWIL"
"AMME","PLNO","THIR","ACAM","MAEL"
"AMME","PLNO","THIR","ACAM","MICA"
"AMME","PLNO","THIR","ACAM","PLER"
"AMME","PLNO","THIR","ACAM","TWIL"
"AMME","PLNO","THIR","MAEL","MICA"
"AMME","PLNO","THIR","MAEL","PLER"
"AMME","PLNO","THIR","MAEL","TWIL"
"AMME","PLNO","THIR","MICA","PLER"
"AMME","PLNO","THIR","MICA","TWIL"
"AMME","PLNO","THIR","PLER","TWIL"
"AMME","PLNO","LOMU","BRNI","GITR"
"AMME","PLNO","LOMU","BRNI","LENI"
"AMME","PLNO","LOMU","BRNI","ACAM"
"AMME","PLNO","LOMU","BRNI","MAEL"
"AMME","PLNO","LOMU","BRNI","MICA"
"AMME","PLNO","LOMU","BRNI","PLER"
"AMME","PLNO","LOMU","BRNI","TWIL"
"AMME","PLNO","LOMU","GITR","LENI"
"AMME","PLNO","LOMU","GITR","ACAM"
"AMME","PLNO","LOMU","GITR","MAEL"
"AMME","PLNO","LOMU","GITR","MICA"
"AMME","PLNO","LOMU","GITR","PLER"
"AMME","PLNO","LOMU","GITR","TWIL"
"AMME","PLNO","LOMU","LENI","ACAM"
"AMME","PLNO","LOMU","LENI","MAEL"
"AMME","PLNO","LOMU","LENI","MICA"
"AMME","PLNO","LOMU","LENI","PLER"
"AMME","PLNO","LOMU","LENI","TWIL"
"AMME","PLNO","LOMU","ACAM","MAEL"
"AMME","PLNO","LOMU","ACAM","MICA"
"AMME","PLNO","LOMU","ACAM","PLER"
"AMME","PLNO","LOMU","ACAM","TWIL"
"AMME","PLNO","LOMU","MAEL","MICA"
"AMME","PLNO","LOMU","MAEL","PLER"
"AMME","PLNO","LOMU","MAEL","TWIL"
"AMME","PLNO","LOMU","MICA","PLER"
"AMME","PLNO","LOMU","MICA","TWIL"
"AMME","PLNO","LOMU","PLER","TWIL"
"AMME","PLNO","BRNI","GITR","LENI"
"AMME","PLNO","BRNI","GITR","ACAM"
"AMME","PLNO","BRNI","GITR","MAEL"
"AMME","PLNO","BRNI","GITR","MICA"
"AMME","PLNO","BRNI","GITR","PLER"
"AMME","PLNO","BRNI","GITR","TWIL"
"AMME","PLNO","BRNI","LENI","ACAM"
"AMME","PLNO","BRNI","LENI","MAEL"
"AMME","PLNO","BRNI","LENI","MICA"
"AMME","PLNO","BRNI","LENI","PLER"
"AMME","PLNO","BRNI","LENI","TWIL"
"AMME","PLNO","BRNI","ACAM","MAEL"
"AMME","PLNO","BRNI","ACAM","MICA"
"AMME","PLNO","BRNI","ACAM","PLER"
"AMME","PLNO","BRNI","ACAM","TWIL"
"AMME","PLNO","BRNI","MAEL","MICA"
"AMME","PLNO","BRNI","MAEL","PLER"
"AMME","PLNO","BRNI","MAEL","TWIL"
"AMME","PLNO","BRNI","MICA","PLER"
"AMME","PLNO","BRNI","MICA","TWIL"
"AMME","PLNO","BRNI","PLER","TWIL"
"AMME","PLNO","GITR","LENI","ACAM"
"AMME","PLNO","GITR","LENI","MAEL"
"AMME","PLNO","GITR","LENI","MICA"
"AMME","PLNO","GITR","LENI","PLER"
"AMME","PLNO","GITR","LENI","TWIL"
"AMME","PLNO","GITR","ACAM","MAEL"
"AMME","PLNO","GITR","ACAM","MICA"
"AMME","PLNO","GITR","ACAM","PLER"
"AMME","PLNO","GITR","ACAM","TWIL"
"AMME","PLNO","GITR","MAEL","MICA"
"AMME","PLNO","GITR","MAEL","PLER"
"AMME","PLNO","GITR","MAEL","TWIL"
"AMME","PLNO","GITR","MICA","PLER"
"AMME","PLNO","GITR","MICA","TWIL"
"AMME","PLNO","GITR","PLER","TWIL"
"AMME","PLNO","LENI","ACAM","MAEL"
"AMME","PLNO","LENI","ACAM","MICA"
"AMME","PLNO","LENI","ACAM","PLER"
"AMME","PLNO","LENI","ACAM","TWIL"
"AMME","PLNO","LENI","MAEL","MICA"
"AMME","PLNO","LENI","MAEL","PLER"
"AMME","PLNO","LENI","MAEL","TWIL"
"AMME","PLNO","LENI","MICA","PLER"
"AMME","PLNO","LENI","MICA","TWIL"
"AMME","PLNO","LENI","PLER","TWIL"
"AMME","PLNO","ACAM","MAEL","MICA"
"AMME","PLNO","ACAM","MAEL","PLER"
"AMME","PLNO","ACAM","MAEL","TWIL"
"AMME","PLNO","ACAM","MICA","PLER"
"AMME","PLNO","ACAM","MICA","TWIL"
"AMME","PLNO","ACAM","PLER","TWIL"
"AMME","PLNO","MAEL","MICA","PLER"
"AMME","PLNO","MAEL","MICA","TWIL"
"AMME","PLNO","MAEL","PLER","TWIL"
"AMME","PLNO","MICA","PLER","TWIL"
"AMME","THIR","LOMU","BRNI","GITR"
"AMME","THIR","LOMU","BRNI","LENI"
"AMME","THIR","LOMU","BRNI","ACAM"
"AMME","THIR","LOMU","BRNI","MAEL"
"AMME","THIR","LOMU","BRNI","MICA"
"AMME","THIR","LOMU","BRNI","PLER"
"AMME","THIR","LOMU","BRNI","TWIL"
"AMME","THIR","LOMU","GITR","LENI"
"AMME","THIR","LOMU","GITR","ACAM"
"AMME","THIR","LOMU","GITR","MAEL"
"AMME","THIR","LOMU","GITR","MICA"
"AMME","THIR","LOMU","GITR","PLER"
"AMME","THIR","LOMU","GITR","TWIL"
"AMME","THIR","LOMU","LENI","ACAM"
"AMME","THIR","LOMU","LENI","MAEL"
"AMME","THIR","LOMU","LENI","MICA"
"AMME","THIR","LOMU","LENI","PLER"
"AMME","THIR","LOMU","LENI","TWIL"
"AMME","THIR","LOMU","ACAM","MAEL"
"AMME","THIR","LOMU","ACAM","MICA"
"AMME","THIR","LOMU","ACAM","PLER"
"AMME","THIR","LOMU","ACAM","TWIL"
"AMME","THIR","LOMU","MAEL","MICA"
"AMME","THIR","LOMU","MAEL","PLER"
"AMME","THIR","LOMU","MAEL","TWIL"
"AMME","THIR","LOMU","MICA","PLER"
"AMME","THIR","LOMU","MICA","TWIL"
"AMME","THIR","LOMU","PLER","TWIL"
"AMME","THIR","BRNI","GITR","LENI"
"AMME","THIR","BRNI","GITR","ACAM"
"AMME","THIR","BRNI","GITR","MAEL"
"AMME","THIR","BRNI","GITR","MICA"
"AMME","THIR","BRNI","GITR","PLER"
"AMME","THIR","BRNI","GITR","TWIL"
"AMME","THIR","BRNI","LENI","ACAM"
"AMME","THIR","BRNI","LENI","MAEL"
"AMME","THIR","BRNI","LENI","MICA"
"AMME","THIR","BRNI","LENI","PLER"
"AMME","THIR","BRNI","LENI","TWIL"
"AMME","THIR","BRNI","ACAM","MAEL"
"AMME","THIR","BRNI","ACAM","MICA"
"AMME","THIR","BRNI","ACAM","PLER"
"AMME","THIR","BRNI","ACAM","TWIL"
"AMME","THIR","BRNI","MAEL","MICA"
"AMME","THIR","BRNI","MAEL","PLER"
"AMME","THIR","BRNI","MAEL","TWIL"
"AMME","THIR","BRNI","MICA","PLER"
"AMME","THIR","BRNI","MICA","TWIL"
"AMME","THIR","BRNI","PLER","TWIL"
"AMME","THIR","GITR","LENI","ACAM"
"AMME","THIR","GITR","LENI","MAEL"
"AMME","THIR","GITR","LENI","MICA"
"AMME","THIR","GITR","LENI","PLER"
"AMME","THIR","GITR","LENI","TWIL"
"AMME","THIR","GITR","ACAM","MAEL"
"AMME","THIR","GITR","ACAM","MICA"
"AMME","THIR","GITR","ACAM","PLER"
"AMME","THIR","GITR","ACAM","TWIL"
"AMME","THIR","GITR","MAEL","MICA"
"AMME","THIR","GITR","MAEL","PLER"
"AMME","THIR","GITR","MAEL","TWIL"
"AMME","THIR","GITR","MICA","PLER"
"AMME","THIR","GITR","MICA","TWIL"
"AMME","THIR","GITR","PLER","TWIL"
"AMME","THIR","LENI","ACAM","MAEL"
"AMME","THIR","LENI","ACAM","MICA"
"AMME","THIR","LENI","ACAM","PLER"
"AMME","THIR","LENI","ACAM","TWIL"
"AMME","THIR","LENI","MAEL","MICA"
"AMME","THIR","LENI","MAEL","PLER"
"AMME","THIR","LENI","MAEL","TWIL"
"AMME","THIR","LENI","MICA","PLER"
"AMME","THIR","LENI","MICA","TWIL"
"AMME","THIR","LENI","PLER","TWIL"
"AMME","THIR","ACAM","MAEL","MICA"
"AMME","THIR","ACAM","MAEL","PLER"
"AMME","THIR","ACAM","MAEL","TWIL"
"AMME","THIR","ACAM","MICA","PLER"
"AMME","THIR","ACAM","MICA","TWIL"
"AMME","THIR","ACAM","PLER","TWIL"
"AMME","THIR","MAEL","MICA","PLER"
"AMME","THIR","MAEL","MICA","TWIL"
"AMME","THIR","MAEL","PLER","TWIL"
"AMME","THIR","MICA","PLER","TWIL"
"AMME","LOMU","BRNI","GITR","LENI"
"AMME","LOMU","BRNI","GITR","ACAM"
"AMME","LOMU","BRNI","GITR","MAEL"
"AMME","LOMU","BRNI","GITR","MICA"
"AMME","LOMU","BRNI","GITR","PLER"
"AMME","LOMU","BRNI","GITR","TWIL"
"AMME","LOMU","BRNI","LENI","ACAM"
"AMME","LOMU","BRNI","LENI","MAEL"
"AMME","LOMU","BRNI","LENI","MICA"
"AMME","LOMU","BRNI","LENI","PLER"
"AMME","LOMU","BRNI","LENI","TWIL"
"AMME","LOMU","BRNI","ACAM","MAEL"
"AMME","LOMU","BRNI","ACAM","MICA"
"AMME","LOMU","BRNI","ACAM","PLER"
"AMME","LOMU","BRNI","ACAM","TWIL"
"AMME","LOMU","BRNI","MAEL","MICA"
"AMME","LOMU","BRNI","MAEL","PLER"
"AMME","LOMU","BRNI","MAEL","TWIL"
"AMME","LOMU","BRNI","MICA","PLER"
"AMME","LOMU","BRNI","MICA","TWIL"
"AMME","LOMU","BRNI","PLER","TWIL"
"AMME","LOMU","GITR","LENI","ACAM"
"AMME","LOMU","GITR","LENI","MAEL"
"AMME","LOMU","GITR","LENI","MICA"
"AMME","LOMU","GITR","LENI","PLER"
"AMME","LOMU","GITR","LENI","TWIL"
"AMME","LOMU","GITR","ACAM","MAEL"
"AMME","LOMU","GITR","ACAM","MICA"
"AMME","LOMU","GITR","ACAM","PLER"
"AMME","LOMU","GITR","ACAM","TWIL"
"AMME","LOMU","GITR","MAEL","MICA"
"AMME","LOMU","GITR","MAEL","PLER"
"AMME","LOMU","GITR","MAEL","TWIL"
"AMME","LOMU","GITR","MICA","PLER"
"AMME","LOMU","GITR","MICA","TWIL"
"AMME","LOMU","GITR","PLER","TWIL"
"AMME","LOMU","LENI","ACAM","MAEL"
"AMME","LOMU","LENI","ACAM","MICA"
