"","ACAM","AMME","ANAR","BRHO","BRNI","CESO","GITR","LENI","LOMU","MAEL","MICA","PLER","PLNO","TACA","THIR","TWIL","comp","richness","fdiv"
"119",0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,"0111010001011101",9,4.75509026931568
"120",0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,"0111010000111101",9,5.02112226595954
"121",0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,"0111111010000110",9,5.30407500776059
"122",0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,"0111110110000110",9,5.8349930304869
"123",1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,"1111110010000110",9,6.32695516337797
"124",0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,"0111110011000110",9,5.565007315546
"125",0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,"0111110010100110",9,5.70689828150724
"126",0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,"0111110010010110",9,5.27853891690737
"127",0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,"0111110010000111",9,5.69414311815429
"128",0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,"0111011110000110",9,4.97557398205675
"129",1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,"1111011010000110",9,5.52647474168877
"130",0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,"0111011011000110",9,4.65803902696112
"131",0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,"0111011010100110",9,4.86393110569479
"132",0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,"0111011010010110",9,4.41681361775485
"133",0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,"0111011010000111",9,4.92975987793683
"134",1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,"1111010110000110",9,6.08164775425323
"135",0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,"0111010111000110",9,5.29381937138082
"136",0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,"0111010110100110",9,5.39190845457123
"137",0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,"0111010110010110",9,5.01026940793253
