"","GITR","LENI","MICA","PLER","ACAM","AMME","PLNO","TWIL","feasibility","niche_diff","fitness_diff","draw"
"9610",0,1,0,1,0,1,1,0,NA,NA,NA,2511
"9611",0,1,0,1,0,1,1,0,NA,NA,NA,1968
"9612",0,1,0,1,0,1,1,0,NA,NA,NA,1372
"9613",0,1,0,1,0,1,1,0,NA,NA,NA,1681
"9614",0,1,0,1,0,1,1,0,NA,NA,NA,1335
"9615",0,1,0,1,0,1,1,0,NA,NA,NA,1550
"9616",0,1,0,1,0,1,1,0,NA,NA,NA,1093
"9617",0,1,0,1,0,1,1,0,NA,NA,NA,3142
"9618",0,1,0,1,0,1,1,0,NA,NA,NA,173
"9619",0,1,0,1,0,1,1,0,NA,NA,NA,3167
"9620",0,1,0,1,0,1,1,0,NA,NA,NA,1173
"9621",0,1,0,1,0,1,1,0,NA,NA,NA,3542
"9622",0,1,0,1,0,1,1,0,NA,NA,NA,3267
"9623",0,1,0,1,0,1,1,0,NA,NA,NA,1436
"9624",0,1,0,1,0,1,1,0,NA,NA,NA,3502
"9625",0,1,0,1,0,1,1,0,NA,NA,NA,1363
"9626",0,1,0,1,0,1,1,0,NA,NA,NA,3020
"9627",0,1,0,1,0,1,1,0,NA,NA,NA,3048
"9628",0,1,0,1,0,1,1,0,NA,NA,NA,3615
"9629",0,1,0,1,0,1,1,0,NA,NA,NA,8
"9630",0,1,0,1,0,1,1,0,NA,NA,NA,2342
"9631",0,1,0,1,0,1,1,0,NA,NA,NA,1981
"9632",0,1,0,1,0,1,1,0,NA,NA,NA,1244
"9633",0,1,0,1,0,1,1,0,NA,NA,NA,286
"9634",0,1,0,1,0,1,1,0,NA,NA,NA,2978
"9635",0,1,0,1,0,1,1,0,NA,NA,NA,213
"9636",0,1,0,1,0,1,1,0,NA,NA,NA,3357
"9637",0,1,0,1,0,1,1,0,NA,NA,NA,1257
"9638",0,1,0,1,0,1,1,0,NA,NA,NA,3181
"9639",0,1,0,1,0,1,1,0,NA,NA,NA,3094
"9640",0,1,0,1,0,1,1,0,NA,NA,NA,3230
"9641",0,1,0,1,0,1,1,0,NA,NA,NA,2557
"9642",0,1,0,1,0,1,1,0,NA,NA,NA,1503
"9643",0,1,0,1,0,1,1,0,NA,NA,NA,1011
"9644",0,1,0,1,0,1,1,0,NA,NA,NA,1924
"9645",0,1,0,1,0,1,1,0,NA,NA,NA,671
"9646",0,1,0,1,0,1,1,0,NA,NA,NA,209
"9647",0,1,0,1,0,1,1,0,NA,NA,NA,2477
"9648",0,1,0,1,0,1,1,0,NA,NA,NA,152
"9649",0,1,0,1,0,1,1,0,NA,NA,NA,2631
"9650",0,1,0,1,0,1,1,0,NA,NA,NA,1051
"9651",0,1,0,1,0,1,1,0,NA,NA,NA,3728
"9652",0,1,0,1,0,1,1,0,NA,NA,NA,2751
"9653",0,1,0,1,0,1,1,0,NA,NA,NA,1158
"9654",0,1,0,1,0,1,1,0,NA,NA,NA,1703
"9655",0,1,0,1,0,1,1,0,NA,NA,NA,3076
"9656",0,1,0,1,0,1,1,0,NA,NA,NA,3380
"9657",0,1,0,1,0,1,1,0,NA,NA,NA,3533
"9658",0,1,0,1,0,1,1,0,NA,NA,NA,1626
"9659",0,1,0,1,0,1,1,0,NA,NA,NA,2229
"9660",0,1,0,1,0,1,1,0,NA,NA,NA,3560
"9661",0,1,0,1,0,1,1,0,NA,NA,NA,3637
"9662",0,1,0,1,0,1,1,0,NA,NA,NA,1326
"9663",0,1,0,1,0,1,1,0,NA,NA,NA,96
"9664",0,1,0,1,0,1,1,0,NA,NA,NA,2901
"9665",0,1,0,1,0,1,1,0,NA,NA,NA,2011
"9666",0,1,0,1,0,1,1,0,NA,NA,NA,962
"9667",0,1,0,1,0,1,1,0,NA,NA,NA,2662
"9668",0,1,0,1,0,1,1,0,NA,NA,NA,735
"9669",0,1,0,1,0,1,1,0,NA,NA,NA,2263
"9670",0,1,0,1,0,1,1,0,NA,NA,NA,2080
"9671",0,1,0,1,0,1,1,0,NA,NA,NA,2278
"9672",0,1,0,1,0,1,1,0,NA,NA,NA,2415
"9673",0,1,0,1,0,1,1,0,NA,NA,NA,2318
"9674",0,1,0,1,0,1,1,0,NA,NA,NA,524
"9675",0,1,0,1,0,1,1,0,NA,NA,NA,1727
"9676",0,1,0,1,0,1,1,0,NA,NA,NA,1695
"9677",0,1,0,1,0,1,1,0,NA,NA,NA,64
"9678",0,1,0,1,0,1,1,0,NA,NA,NA,1380
"9679",0,1,0,1,0,1,1,0,NA,NA,NA,400
"9680",0,1,0,1,0,1,1,0,NA,NA,NA,444
"9681",0,1,0,1,0,1,1,0,NA,NA,NA,365
"9682",0,1,0,1,0,1,1,0,NA,NA,NA,294
"9683",0,1,0,1,0,1,1,0,NA,NA,NA,665
"9684",0,1,0,1,0,1,1,0,NA,NA,NA,3350
"9685",0,1,0,1,0,1,1,0,NA,NA,NA,2699
"9686",0,1,0,1,0,1,1,0,NA,NA,NA,1571
"9687",0,1,0,1,0,1,1,0,NA,NA,NA,703
"9688",0,1,0,1,0,1,1,0,NA,NA,NA,3451
"9689",0,1,0,1,0,1,1,0,NA,NA,NA,605
"9690",0,1,0,1,0,1,1,0,NA,NA,NA,1634
"9691",0,1,0,1,0,1,1,0,NA,NA,NA,3649
"9692",0,1,0,1,0,1,1,0,NA,NA,NA,1352
"9693",0,1,0,1,0,1,1,0,NA,NA,NA,2711
"9694",0,1,0,1,0,1,1,0,NA,NA,NA,743
"9695",0,1,0,1,0,1,1,0,NA,NA,NA,577
"9696",0,1,0,1,0,1,1,0,NA,NA,NA,3582
"9697",0,1,0,1,0,1,1,0,NA,NA,NA,385
"9698",0,1,0,1,0,1,1,0,NA,NA,NA,1171
"9699",0,1,0,1,0,1,1,0,NA,NA,NA,1753
"9700",0,1,0,1,0,1,1,0,NA,NA,NA,1190
"9701",0,1,0,1,0,1,1,0,NA,NA,NA,1230
"9702",0,1,0,1,0,1,1,0,NA,NA,NA,1086
"9703",0,1,0,1,0,1,1,0,NA,NA,NA,559
"9704",0,1,0,1,0,1,1,0,NA,NA,NA,71
"9705",0,1,0,1,0,1,1,0,NA,NA,NA,682
"9706",0,1,0,1,0,1,1,0,NA,NA,NA,3566
"9707",0,1,0,1,0,1,1,0,NA,NA,NA,861
"9708",0,1,0,1,0,1,1,0,NA,NA,NA,3170
"9709",0,1,0,1,0,1,1,0,NA,NA,NA,177
"9710",0,1,0,1,0,1,1,0,NA,NA,NA,1060
"9711",0,1,0,1,0,1,1,0,NA,NA,NA,1750
"9712",0,1,0,1,0,1,1,0,NA,NA,NA,811
"9713",0,1,0,1,0,1,1,0,NA,NA,NA,2844
"9714",0,1,0,1,0,1,1,0,NA,NA,NA,2167
"9715",0,1,0,1,0,1,1,0,NA,NA,NA,2233
"9716",0,1,0,1,0,1,1,0,NA,NA,NA,1588
"9717",0,1,0,1,0,1,1,0,NA,NA,NA,2584
"9718",0,1,0,1,0,1,1,0,NA,NA,NA,1822
"9719",0,1,0,1,0,1,1,0,NA,NA,NA,1711
"9720",0,1,0,1,0,1,1,0,NA,NA,NA,245
"9721",0,1,0,1,0,1,1,0,NA,NA,NA,2623
"9722",0,1,0,1,0,1,1,0,NA,NA,NA,1241
"9723",0,1,0,1,0,1,1,0,NA,NA,NA,1373
"9724",0,1,0,1,0,1,1,0,NA,NA,NA,2660
"9725",0,1,0,1,0,1,1,0,NA,NA,NA,2607
"9726",0,1,0,1,0,1,1,0,NA,NA,NA,2633
"9727",0,1,0,1,0,1,1,0,NA,NA,NA,3444
"9728",0,1,0,1,0,1,1,0,NA,NA,NA,1810
"9729",0,1,0,1,0,1,1,0,NA,NA,NA,1597
"9730",0,1,0,1,0,1,1,0,NA,NA,NA,760
"9731",0,1,0,1,0,1,1,0,NA,NA,NA,3036
"9732",0,1,0,1,0,1,1,0,NA,NA,NA,3209
"9733",0,1,0,1,0,1,1,0,NA,NA,NA,2926
"9734",0,1,0,1,0,1,1,0,NA,NA,NA,1290
"9735",0,1,0,1,0,1,1,0,NA,NA,NA,2831
"9736",0,1,0,1,0,1,1,0,NA,NA,NA,333
"9737",0,1,0,1,0,1,1,0,NA,NA,NA,1413
"9738",0,1,0,1,0,1,1,0,NA,NA,NA,3162
"9739",0,1,0,1,0,1,1,0,NA,NA,NA,2684
"9740",0,1,0,1,0,1,1,0,NA,NA,NA,349
"9741",0,1,0,1,0,1,1,0,NA,NA,NA,3704
"9742",0,1,0,1,0,1,1,0,NA,NA,NA,1212
"9743",0,1,0,1,0,1,1,0,NA,NA,NA,752
"9744",0,1,0,1,0,1,1,0,NA,NA,NA,2949
"9745",0,1,0,1,0,1,1,0,NA,NA,NA,1514
"9746",0,1,0,1,0,1,1,0,NA,NA,NA,1817
"9747",0,1,0,1,0,1,1,0,NA,NA,NA,3658
"9748",0,1,0,1,0,1,1,0,NA,NA,NA,2720
"9749",0,1,0,1,0,1,1,0,NA,NA,NA,2510
"9750",0,1,0,1,0,1,1,0,NA,NA,NA,1549
"9751",0,1,0,1,0,1,1,0,NA,NA,NA,555
"9752",0,1,0,1,0,1,1,0,NA,NA,NA,1622
"9753",0,1,0,1,0,1,1,0,NA,NA,NA,129
"9754",0,1,0,1,0,1,1,0,NA,NA,NA,3132
"9755",0,1,0,1,0,1,1,0,NA,NA,NA,2899
"9756",0,1,0,1,0,1,1,0,NA,NA,NA,1700
"9757",0,1,0,1,0,1,1,0,NA,NA,NA,3028
"9758",0,1,0,1,0,1,1,0,NA,NA,NA,670
"9759",0,1,0,1,0,1,1,0,NA,NA,NA,3646
"9760",0,1,0,1,0,1,1,0,NA,NA,NA,706
"9761",0,1,0,1,0,1,1,0,NA,NA,NA,2224
"9762",0,1,0,1,0,1,1,0,NA,NA,NA,847
"9763",0,1,0,1,0,1,1,0,NA,NA,NA,304
"9764",0,1,0,1,0,1,1,0,NA,NA,NA,55
"9765",0,1,0,1,0,1,1,0,NA,NA,NA,2804
"9766",0,1,0,1,0,1,1,0,NA,NA,NA,3118
"9767",0,1,0,1,0,1,1,0,NA,NA,NA,1684
"9768",0,1,0,1,0,1,1,0,NA,NA,NA,976
"9769",0,1,0,1,0,1,1,0,NA,NA,NA,3179
"9770",0,1,0,1,0,1,1,0,NA,NA,NA,164
"9771",0,1,0,1,0,1,1,0,NA,NA,NA,2703
"9772",0,1,0,1,0,1,1,0,NA,NA,NA,1840
"9773",0,1,0,1,0,1,1,0,NA,NA,NA,2538
"9774",0,1,0,1,0,1,1,0,NA,NA,NA,1641
"9775",0,1,0,1,0,1,1,0,NA,NA,NA,3161
"9776",0,1,0,1,0,1,1,0,NA,NA,NA,1288
"9777",0,1,0,1,0,1,1,0,NA,NA,NA,2304
"9778",0,1,0,1,0,1,1,0,NA,NA,NA,1649
"9779",0,1,0,1,0,1,1,0,NA,NA,NA,1408
"9780",0,1,0,1,0,1,1,0,NA,NA,NA,1347
"9781",0,1,0,1,0,1,1,0,NA,NA,NA,3573
"9782",0,1,0,1,0,1,1,0,NA,NA,NA,2240
"9783",0,1,0,1,0,1,1,0,NA,NA,NA,838
"9784",0,1,0,1,0,1,1,0,NA,NA,NA,2439
"9785",0,1,0,1,0,1,1,0,NA,NA,NA,1721
"9786",0,1,0,1,0,1,1,0,NA,NA,NA,1734
"9787",0,1,0,1,0,1,1,0,NA,NA,NA,684
"9788",0,1,0,1,0,1,1,0,NA,NA,NA,1841
"9789",0,1,0,1,0,1,1,0,NA,NA,NA,3346
"9790",0,1,0,1,0,1,1,0,NA,NA,NA,1002
"9791",0,1,0,1,0,1,1,0,NA,NA,NA,3295
"9792",0,1,0,1,0,1,1,0,NA,NA,NA,1567
"9793",0,1,0,1,0,1,1,0,NA,NA,NA,801
"9794",0,1,0,1,0,1,1,0,NA,NA,NA,896
"9795",0,1,0,1,0,1,1,0,NA,NA,NA,572
"9796",0,1,0,1,0,1,1,0,NA,NA,NA,2772
"9797",0,1,0,1,0,1,1,0,NA,NA,NA,2017
"9798",0,1,0,1,0,1,1,0,NA,NA,NA,275
"9799",0,1,0,1,0,1,1,0,NA,NA,NA,2587
"9800",0,1,0,1,0,1,1,0,NA,NA,NA,2617
"9801",0,1,0,1,0,1,1,0,NA,NA,NA,1745
"9802",0,1,0,1,0,1,0,1,NA,NA,NA,576
"9803",0,1,0,1,0,1,0,1,NA,NA,NA,2747
"9804",0,1,0,1,0,1,0,1,NA,NA,NA,72
"9805",0,1,0,1,0,1,0,1,NA,NA,NA,3526
"9806",0,1,0,1,0,1,0,1,NA,NA,NA,645
"9807",0,1,0,1,0,1,0,1,NA,NA,NA,873
"9808",0,1,0,1,0,1,0,1,NA,NA,NA,2015
"9809",0,1,0,1,0,1,0,1,NA,NA,NA,1202
"9810",0,1,0,1,0,1,0,1,NA,NA,NA,2511
"9811",0,1,0,1,0,1,0,1,NA,NA,NA,1968
"9812",0,1,0,1,0,1,0,1,NA,NA,NA,1372
"9813",0,1,0,1,0,1,0,1,NA,NA,NA,1681
"9814",0,1,0,1,0,1,0,1,NA,NA,NA,1335
"9815",0,1,0,1,0,1,0,1,NA,NA,NA,1550
"9816",0,1,0,1,0,1,0,1,NA,NA,NA,1093
"9817",0,1,0,1,0,1,0,1,NA,NA,NA,3142
"9818",0,1,0,1,0,1,0,1,NA,NA,NA,173
"9819",0,1,0,1,0,1,0,1,NA,NA,NA,3167
"9820",0,1,0,1,0,1,0,1,NA,NA,NA,1173
"9821",0,1,0,1,0,1,0,1,NA,NA,NA,3542
"9822",0,1,0,1,0,1,0,1,NA,NA,NA,3267
"9823",0,1,0,1,0,1,0,1,NA,NA,NA,1436
"9824",0,1,0,1,0,1,0,1,NA,NA,NA,3502
"9825",0,1,0,1,0,1,0,1,NA,NA,NA,1363
"9826",0,1,0,1,0,1,0,1,NA,NA,NA,3020
"9827",0,1,0,1,0,1,0,1,NA,NA,NA,3048
"9828",0,1,0,1,0,1,0,1,NA,NA,NA,3615
"9829",0,1,0,1,0,1,0,1,NA,NA,NA,8
"9830",0,1,0,1,0,1,0,1,NA,NA,NA,2342
"9831",0,1,0,1,0,1,0,1,NA,NA,NA,1981
"9832",0,1,0,1,0,1,0,1,NA,NA,NA,1244
"9833",0,1,0,1,0,1,0,1,NA,NA,NA,286
"9834",0,1,0,1,0,1,0,1,NA,NA,NA,2978
"9835",0,1,0,1,0,1,0,1,NA,NA,NA,213
"9836",0,1,0,1,0,1,0,1,NA,NA,NA,3357
"9837",0,1,0,1,0,1,0,1,NA,NA,NA,1257
"9838",0,1,0,1,0,1,0,1,NA,NA,NA,3181
"9839",0,1,0,1,0,1,0,1,NA,NA,NA,3094
"9840",0,1,0,1,0,1,0,1,NA,NA,NA,3230
"9841",0,1,0,1,0,1,0,1,NA,NA,NA,2557
"9842",0,1,0,1,0,1,0,1,NA,NA,NA,1503
"9843",0,1,0,1,0,1,0,1,NA,NA,NA,1011
"9844",0,1,0,1,0,1,0,1,NA,NA,NA,1924
"9845",0,1,0,1,0,1,0,1,NA,NA,NA,671
"9846",0,1,0,1,0,1,0,1,NA,NA,NA,209
"9847",0,1,0,1,0,1,0,1,NA,NA,NA,2477
"9848",0,1,0,1,0,1,0,1,NA,NA,NA,152
"9849",0,1,0,1,0,1,0,1,NA,NA,NA,2631
"9850",0,1,0,1,0,1,0,1,NA,NA,NA,1051
"9851",0,1,0,1,0,1,0,1,NA,NA,NA,3728
"9852",0,1,0,1,0,1,0,1,NA,NA,NA,2751
"9853",0,1,0,1,0,1,0,1,NA,NA,NA,1158
"9854",0,1,0,1,0,1,0,1,NA,NA,NA,1703
"9855",0,1,0,1,0,1,0,1,NA,NA,NA,3076
"9856",0,1,0,1,0,1,0,1,NA,NA,NA,3380
"9857",0,1,0,1,0,1,0,1,NA,NA,NA,3533
"9858",0,1,0,1,0,1,0,1,NA,NA,NA,1626
"9859",0,1,0,1,0,1,0,1,NA,NA,NA,2229
"9860",0,1,0,1,0,1,0,1,NA,NA,NA,3560
"9861",0,1,0,1,0,1,0,1,NA,NA,NA,3637
"9862",0,1,0,1,0,1,0,1,NA,NA,NA,1326
"9863",0,1,0,1,0,1,0,1,NA,NA,NA,96
"9864",0,1,0,1,0,1,0,1,NA,NA,NA,2901
"9865",0,1,0,1,0,1,0,1,NA,NA,NA,2011
"9866",0,1,0,1,0,1,0,1,NA,NA,NA,962
"9867",0,1,0,1,0,1,0,1,NA,NA,NA,2662
"9868",0,1,0,1,0,1,0,1,NA,NA,NA,735
"9869",0,1,0,1,0,1,0,1,NA,NA,NA,2263
"9870",0,1,0,1,0,1,0,1,NA,NA,NA,2080
"9871",0,1,0,1,0,1,0,1,NA,NA,NA,2278
"9872",0,1,0,1,0,1,0,1,NA,NA,NA,2415
"9873",0,1,0,1,0,1,0,1,NA,NA,NA,2318
"9874",0,1,0,1,0,1,0,1,NA,NA,NA,524
"9875",0,1,0,1,0,1,0,1,NA,NA,NA,1727
"9876",0,1,0,1,0,1,0,1,NA,NA,NA,1695
"9877",0,1,0,1,0,1,0,1,NA,NA,NA,64
"9878",0,1,0,1,0,1,0,1,NA,NA,NA,1380
"9879",0,1,0,1,0,1,0,1,NA,NA,NA,400
"9880",0,1,0,1,0,1,0,1,NA,NA,NA,444
"9881",0,1,0,1,0,1,0,1,NA,NA,NA,365
"9882",0,1,0,1,0,1,0,1,NA,NA,NA,294
"9883",0,1,0,1,0,1,0,1,NA,NA,NA,665
"9884",0,1,0,1,0,1,0,1,NA,NA,NA,3350
"9885",0,1,0,1,0,1,0,1,NA,NA,NA,2699
"9886",0,1,0,1,0,1,0,1,NA,NA,NA,1571
"9887",0,1,0,1,0,1,0,1,NA,NA,NA,703
"9888",0,1,0,1,0,1,0,1,NA,NA,NA,3451
"9889",0,1,0,1,0,1,0,1,NA,NA,NA,605
"9890",0,1,0,1,0,1,0,1,NA,NA,NA,1634
"9891",0,1,0,1,0,1,0,1,NA,NA,NA,3649
"9892",0,1,0,1,0,1,0,1,NA,NA,NA,1352
"9893",0,1,0,1,0,1,0,1,NA,NA,NA,2711
"9894",0,1,0,1,0,1,0,1,NA,NA,NA,743
"9895",0,1,0,1,0,1,0,1,NA,NA,NA,577
"9896",0,1,0,1,0,1,0,1,NA,NA,NA,3582
"9897",0,1,0,1,0,1,0,1,NA,NA,NA,385
"9898",0,1,0,1,0,1,0,1,NA,NA,NA,1171
"9899",0,1,0,1,0,1,0,1,NA,NA,NA,1753
"9900",0,1,0,1,0,1,0,1,NA,NA,NA,1190
"9901",0,1,0,1,0,1,0,1,NA,NA,NA,1230
"9902",0,1,0,1,0,1,0,1,NA,NA,NA,1086
"9903",0,1,0,1,0,1,0,1,NA,NA,NA,559
"9904",0,1,0,1,0,1,0,1,NA,NA,NA,71
"9905",0,1,0,1,0,1,0,1,NA,NA,NA,682
"9906",0,1,0,1,0,1,0,1,NA,NA,NA,3566
"9907",0,1,0,1,0,1,0,1,NA,NA,NA,861
"9908",0,1,0,1,0,1,0,1,NA,NA,NA,3170
"9909",0,1,0,1,0,1,0,1,NA,NA,NA,177
"9910",0,1,0,1,0,1,0,1,NA,NA,NA,1060
"9911",0,1,0,1,0,1,0,1,NA,NA,NA,1750
"9912",0,1,0,1,0,1,0,1,NA,NA,NA,811
"9913",0,1,0,1,0,1,0,1,NA,NA,NA,2844
"9914",0,1,0,1,0,1,0,1,NA,NA,NA,2167
"9915",0,1,0,1,0,1,0,1,NA,NA,NA,2233
"9916",0,1,0,1,0,1,0,1,NA,NA,NA,1588
"9917",0,1,0,1,0,1,0,1,NA,NA,NA,2584
"9918",0,1,0,1,0,1,0,1,NA,NA,NA,1822
"9919",0,1,0,1,0,1,0,1,NA,NA,NA,1711
"9920",0,1,0,1,0,1,0,1,NA,NA,NA,245
"9921",0,1,0,1,0,1,0,1,NA,NA,NA,2623
"9922",0,1,0,1,0,1,0,1,NA,NA,NA,1241
"9923",0,1,0,1,0,1,0,1,NA,NA,NA,1373
"9924",0,1,0,1,0,1,0,1,NA,NA,NA,2660
"9925",0,1,0,1,0,1,0,1,NA,NA,NA,2607
"9926",0,1,0,1,0,1,0,1,NA,NA,NA,2633
"9927",0,1,0,1,0,1,0,1,NA,NA,NA,3444
"9928",0,1,0,1,0,1,0,1,NA,NA,NA,1810
"9929",0,1,0,1,0,1,0,1,NA,NA,NA,1597
"9930",0,1,0,1,0,1,0,1,NA,NA,NA,760
"9931",0,1,0,1,0,1,0,1,NA,NA,NA,3036
"9932",0,1,0,1,0,1,0,1,NA,NA,NA,3209
"9933",0,1,0,1,0,1,0,1,NA,NA,NA,2926
"9934",0,1,0,1,0,1,0,1,NA,NA,NA,1290
"9935",0,1,0,1,0,1,0,1,NA,NA,NA,2831
"9936",0,1,0,1,0,1,0,1,NA,NA,NA,333
"9937",0,1,0,1,0,1,0,1,NA,NA,NA,1413
"9938",0,1,0,1,0,1,0,1,NA,NA,NA,3162
"9939",0,1,0,1,0,1,0,1,NA,NA,NA,2684
"9940",0,1,0,1,0,1,0,1,NA,NA,NA,349
"9941",0,1,0,1,0,1,0,1,NA,NA,NA,3704
"9942",0,1,0,1,0,1,0,1,NA,NA,NA,1212
"9943",0,1,0,1,0,1,0,1,NA,NA,NA,752
"9944",0,1,0,1,0,1,0,1,NA,NA,NA,2949
"9945",0,1,0,1,0,1,0,1,NA,NA,NA,1514
"9946",0,1,0,1,0,1,0,1,NA,NA,NA,1817
"9947",0,1,0,1,0,1,0,1,NA,NA,NA,3658
"9948",0,1,0,1,0,1,0,1,NA,NA,NA,2720
"9949",0,1,0,1,0,1,0,1,NA,NA,NA,2510
"9950",0,1,0,1,0,1,0,1,NA,NA,NA,1549
"9951",0,1,0,1,0,1,0,1,NA,NA,NA,555
"9952",0,1,0,1,0,1,0,1,NA,NA,NA,1622
"9953",0,1,0,1,0,1,0,1,NA,NA,NA,129
"9954",0,1,0,1,0,1,0,1,NA,NA,NA,3132
"9955",0,1,0,1,0,1,0,1,NA,NA,NA,2899
"9956",0,1,0,1,0,1,0,1,NA,NA,NA,1700
"9957",0,1,0,1,0,1,0,1,NA,NA,NA,3028
"9958",0,1,0,1,0,1,0,1,NA,NA,NA,670
"9959",0,1,0,1,0,1,0,1,NA,NA,NA,3646
"9960",0,1,0,1,0,1,0,1,NA,NA,NA,706
"9961",0,1,0,1,0,1,0,1,NA,NA,NA,2224
"9962",0,1,0,1,0,1,0,1,NA,NA,NA,847
"9963",0,1,0,1,0,1,0,1,NA,NA,NA,304
"9964",0,1,0,1,0,1,0,1,NA,NA,NA,55
"9965",0,1,0,1,0,1,0,1,NA,NA,NA,2804
"9966",0,1,0,1,0,1,0,1,NA,NA,NA,3118
"9967",0,1,0,1,0,1,0,1,NA,NA,NA,1684
"9968",0,1,0,1,0,1,0,1,NA,NA,NA,976
"9969",0,1,0,1,0,1,0,1,NA,NA,NA,3179
"9970",0,1,0,1,0,1,0,1,NA,NA,NA,164
"9971",0,1,0,1,0,1,0,1,NA,NA,NA,2703
"9972",0,1,0,1,0,1,0,1,NA,NA,NA,1840
"9973",0,1,0,1,0,1,0,1,NA,NA,NA,2538
"9974",0,1,0,1,0,1,0,1,NA,NA,NA,1641
"9975",0,1,0,1,0,1,0,1,NA,NA,NA,3161
"9976",0,1,0,1,0,1,0,1,NA,NA,NA,1288
"9977",0,1,0,1,0,1,0,1,NA,NA,NA,2304
"9978",0,1,0,1,0,1,0,1,NA,NA,NA,1649
"9979",0,1,0,1,0,1,0,1,NA,NA,NA,1408
"9980",0,1,0,1,0,1,0,1,NA,NA,NA,1347
"9981",0,1,0,1,0,1,0,1,NA,NA,NA,3573
"9982",0,1,0,1,0,1,0,1,NA,NA,NA,2240
"9983",0,1,0,1,0,1,0,1,NA,NA,NA,838
"9984",0,1,0,1,0,1,0,1,NA,NA,NA,2439
"9985",0,1,0,1,0,1,0,1,NA,NA,NA,1721
"9986",0,1,0,1,0,1,0,1,NA,NA,NA,1734
"9987",0,1,0,1,0,1,0,1,NA,NA,NA,684
"9988",0,1,0,1,0,1,0,1,NA,NA,NA,1841
"9989",0,1,0,1,0,1,0,1,NA,NA,NA,3346
"9990",0,1,0,1,0,1,0,1,NA,NA,NA,1002
"9991",0,1,0,1,0,1,0,1,NA,NA,NA,3295
"9992",0,1,0,1,0,1,0,1,NA,NA,NA,1567
"9993",0,1,0,1,0,1,0,1,NA,NA,NA,801
"9994",0,1,0,1,0,1,0,1,NA,NA,NA,896
"9995",0,1,0,1,0,1,0,1,NA,NA,NA,572
"9996",0,1,0,1,0,1,0,1,NA,NA,NA,2772
"9997",0,1,0,1,0,1,0,1,NA,NA,NA,2017
"9998",0,1,0,1,0,1,0,1,NA,NA,NA,275
"9999",0,1,0,1,0,1,0,1,NA,NA,NA,2587
"10000",0,1,0,1,0,1,0,1,NA,NA,NA,2617
"10001",0,1,0,1,0,1,0,1,NA,NA,NA,1745
"10002",0,1,0,1,0,0,1,1,NA,NA,NA,576
"10003",0,1,0,1,0,0,1,1,NA,NA,NA,2747
"10004",0,1,0,1,0,0,1,1,NA,NA,NA,72
"10005",0,1,0,1,0,0,1,1,NA,NA,NA,3526
"10006",0,1,0,1,0,0,1,1,NA,NA,NA,645
"10007",0,1,0,1,0,0,1,1,NA,NA,NA,873
"10008",0,1,0,1,0,0,1,1,NA,NA,NA,2015
"10009",0,1,0,1,0,0,1,1,NA,NA,NA,1202
"10010",0,1,0,1,0,0,1,1,NA,NA,NA,2511
"10011",0,1,0,1,0,0,1,1,NA,NA,NA,1968
"10012",0,1,0,1,0,0,1,1,NA,NA,NA,1372
"10013",0,1,0,1,0,0,1,1,NA,NA,NA,1681
"10014",0,1,0,1,0,0,1,1,NA,NA,NA,1335
"10015",0,1,0,1,0,0,1,1,NA,NA,NA,1550
"10016",0,1,0,1,0,0,1,1,NA,NA,NA,1093
"10017",0,1,0,1,0,0,1,1,NA,NA,NA,3142
"10018",0,1,0,1,0,0,1,1,NA,NA,NA,173
"10019",0,1,0,1,0,0,1,1,NA,NA,NA,3167
"10020",0,1,0,1,0,0,1,1,NA,NA,NA,1173
"10021",0,1,0,1,0,0,1,1,NA,NA,NA,3542
"10022",0,1,0,1,0,0,1,1,NA,NA,NA,3267
"10023",0,1,0,1,0,0,1,1,NA,NA,NA,1436
"10024",0,1,0,1,0,0,1,1,NA,NA,NA,3502
"10025",0,1,0,1,0,0,1,1,NA,NA,NA,1363
"10026",0,1,0,1,0,0,1,1,NA,NA,NA,3020
"10027",0,1,0,1,0,0,1,1,NA,NA,NA,3048
"10028",0,1,0,1,0,0,1,1,NA,NA,NA,3615
"10029",0,1,0,1,0,0,1,1,NA,NA,NA,8
"10030",0,1,0,1,0,0,1,1,NA,NA,NA,2342
"10031",0,1,0,1,0,0,1,1,NA,NA,NA,1981
"10032",0,1,0,1,0,0,1,1,NA,NA,NA,1244
"10033",0,1,0,1,0,0,1,1,NA,NA,NA,286
"10034",0,1,0,1,0,0,1,1,NA,NA,NA,2978
"10035",0,1,0,1,0,0,1,1,NA,NA,NA,213
"10036",0,1,0,1,0,0,1,1,NA,NA,NA,3357
"10037",0,1,0,1,0,0,1,1,NA,NA,NA,1257
"10038",0,1,0,1,0,0,1,1,NA,NA,NA,3181
"10039",0,1,0,1,0,0,1,1,NA,NA,NA,3094
"10040",0,1,0,1,0,0,1,1,NA,NA,NA,3230
"10041",0,1,0,1,0,0,1,1,NA,NA,NA,2557
"10042",0,1,0,1,0,0,1,1,NA,NA,NA,1503
"10043",0,1,0,1,0,0,1,1,NA,NA,NA,1011
"10044",0,1,0,1,0,0,1,1,NA,NA,NA,1924
"10045",0,1,0,1,0,0,1,1,NA,NA,NA,671
"10046",0,1,0,1,0,0,1,1,NA,NA,NA,209
"10047",0,1,0,1,0,0,1,1,NA,NA,NA,2477
"10048",0,1,0,1,0,0,1,1,NA,NA,NA,152
